Client,Service Area,Expenditure Catergory,Expenditure Code,Paid Date,Trans No,Amount,Type of Expenditure,Supplier ID,Supplier Name
OCC,Direct Services,Materials,D3021,13/12/2016,60065623 - 1,1350,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Materials,D3021,13/12/2016,60065624 - 0,2095.82,Revenue,20003233,AKW MEDICARE LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065629 - 1,5507.1,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,13/12/2016,60065639 - 1,423.51,Revenue,20005720,CAPITOL TILE SUPPLIES LTD
OCC,Direct Services,Materials,D3021,13/12/2016,60065640 - 0,2178,Revenue,20005720,CAPITOL TILE SUPPLIES LTD
OCC,Direct Services,Materials,D3021,13/12/2016,60065651 - 1,1444.74,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065652 - 0,456.55,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065653 - 1,651.56,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,13/12/2016,60065658 - 1,488.15,Revenue,20008430,MILA HARDWARE LTD
OCC,Direct Services,Materials,D3021,13/12/2016,60065659 - 0,504.12,Revenue,20008430,MILA HARDWARE LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065666 - 1,501.62,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065667 - 0,2795.88,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065673 - 1,504.33,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065682 - 0,573.89,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065685 - 1,1045.65,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065686 - 0,634.83,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065700 - 0,915.12,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065701 - 1,774.13,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,13/12/2016,60065708 - 0,4488,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,13/12/2016,60065710 - 0,1545.75,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065715 - 1,538.42,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065717 - 1,479.03,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065728 - 0,531.84,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065746 - 1,508.12,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065748 - 1,467.34,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065749 - 0,992.4,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065757 - 0,3601.68,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065763 - 0,514.45,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065764 - 1,927.41,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065768 - 1,563.54,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065769 - 0,623.19,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,13/12/2016,60065770 - 1,595.77,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065774 - 1,718.9,Revenue,20002434,TOOLMASTER (OXFORD) LTD
OCC,Direct Services,Materials,D3021,13/12/2016,60065776 - 1,2695.2,Revenue,20002434,TOOLMASTER (OXFORD) LTD
OCC,Direct Services,Sign Shop Materials,D3018,13/12/2016,60065785 - 0,826.44,Revenue,20000278,B & M ENGINEERS LIMITED
OCC,Direct Services,Sign Shop Materials,D3018,13/12/2016,60065786 - 1,1437.54,Revenue,20000278,B & M ENGINEERS LIMITED
OCC,Direct Services,Advertising & Publicity,D3802,13/12/2016,60065787 - 0,3748.5,Revenue,20008780,LEYS NEWS LTD
OCC,Direct Services,Refuse Containers,D3004,13/12/2016,60065788 - 1,2460,Revenue,20008146,EGBERT H TAYLOR & CO LTD
OCC,Direct Services,Refuse Containers,D3004,13/12/2016,60065789 - 0,8087.4,Revenue,20008146,EGBERT H TAYLOR & CO LTD
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,13/12/2016,60065790 - 1,500,Revenue,20008181,EXECUTIVE ALARMS LTD
OCC,Direct Services,Consultants Fees,D3411,13/12/2016,60065793 - 0,2135,Revenue,20017933,KEVAN WITT ASSOCIATES(2012) LTD T/A GLOBAL SURVEYS
OCC,Direct Services,Tools,D3023,13/12/2016,60065794 - 1,744.95,Revenue,20013620,GROUNDSMAN
OCC,Direct Services,Materials,D3021,13/12/2016,60065800 - 1,538.88,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065801 - 0,1096.18,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065803 - 0,1255.72,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,13/12/2016,60065807 - 0,1934.4,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,13/12/2016,60065808 - 1,703.75,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,General Contracted Services,D3401,13/12/2016,60065809 - 0,1795.03,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,General Contracted Services,D3401,13/12/2016,60065810 - 1,1240,Revenue,20011854,OXFORD FABRICATION LTD
OCC,Direct Services,General Contracted Services,D3401,13/12/2016,60065811 - 0,490,Revenue,20011854,OXFORD FABRICATION LTD
OCC,Direct Services,Consultants Fees,D3411,13/12/2016,60065832 - 1,2224.25,Revenue,20013591,PETER BRETT ASSOCIATES LLP
OCC,Direct Services,Consultants Fees,D3411,13/12/2016,60065833 - 0,2250,Revenue,20013591,PETER BRETT ASSOCIATES LLP
OCC,Direct Services,Materials,D3021,13/12/2016,60065838 - 1,2333.16,Revenue,20018582,FOG LEISURE LTD
OCC,Direct Services,CAT A Waste,D3619,13/12/2016,60065841 - 0,863.9,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,CAT A Waste,D3619,13/12/2016,60065842 - 1,2023.62,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,CAT A Waste,D3619,13/12/2016,60065843 - 0,1953.46,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Sign Shop Materials,D3018,13/12/2016,60065845 - 0,849,Revenue,20019378,SOMERFORD EQUIPMENT LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065846 - 1,630,Revenue,20006398,STREET FURNISHING SERVICES
OCC,Direct Services,Materials,D3021,13/12/2016,60065847 - 0,422.5,Revenue,20006398,STREET FURNISHING SERVICES
OCC,Direct Services,Materials,D3021,13/12/2016,60065848 - 1,780,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065849 - 0,16067.36,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065850 - 1,20521.23,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065851 - 0,19109.95,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065852 - 1,25595.83,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065853 - 0,22285.08,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065854 - 1,6791.93,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065855 - 0,20441.31,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065861 - 0,872.1,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065865 - 0,1166.7,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,13/12/2016,60065869 - 0,545.7,Revenue,20002653,H TUCKWELL & SONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065886 - 0,630,Revenue,20008285,"VPS, THE VACANT PROPERTY SPECIALIST"
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065887 - 1,508.16,Revenue,20008285,"VPS, THE VACANT PROPERTY SPECIALIST"
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065890 - 0,561.6,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065892 - 0,546,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065914 - 0,495,Revenue,20018627,DRAIN GAIN LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065917 - 1,445,Revenue,20018627,DRAIN GAIN LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065926 - 1,14075.89,Revenue,20000267,JOHN SHEEHAN (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065927 - 0,1340,Revenue,20000233,JONES & REEVES
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065930 - 1,933.92,Revenue,20000258,L A WOOD (OXON) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065943 - 0,1277.82,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065944 - 1,1865.02,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065945 - 0,1150,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065946 - 1,1262.25,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065954 - 1,495,Revenue,20014739,MULTI-FLOORS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065963 - 0,417.5,Revenue,20014739,MULTI-FLOORS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065964 - 1,829,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065965 - 0,819.2,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065966 - 1,862.51,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065967 - 0,796.99,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065968 - 1,822.79,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065969 - 0,851.85,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065970 - 1,868.18,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065972 - 0,1147.6,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065973 - 1,759.23,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065974 - 0,697.6,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065975 - 1,655.67,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065976 - 0,751.41,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065977 - 1,733.92,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065979 - 1,731.57,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065980 - 0,900.7,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065981 - 1,707.18,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065982 - 0,721.11,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065983 - 1,751.41,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065984 - 0,707.14,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065985 - 1,763,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065986 - 0,815.89,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065987 - 1,1021.14,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065988 - 1,1333.59,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065989 - 0,1388.9,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065990 - 1,912.08,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065991 - 0,750.27,Revenue,20015885,NATIONWIDE WINDOWS
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065993 - 1,3284,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065994 - 0,3284,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065995 - 1,3284,Revenue,20012914,PROELEC INSTALLATIONS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,13/12/2016,60065996 - 0,9359,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066001 - 0,558.6,Revenue,20014482,APOLLO TRADE WINDOW STORE
OCC,Direct Services,Materials,D3021,20/12/2016,60066017 - 0,1191.48,Revenue,20002299,C BREWER & SONS LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066018 - 1,2412.1,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066022 - 1,651.81,Revenue,20005720,CAPITOL TILE SUPPLIES LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066023 - 0,442.56,Revenue,20005720,CAPITOL TILE SUPPLIES LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066033 - 0,542.3,Revenue,20007900,ESSEX GARAGE DOORS
OCC,Direct Services,Category 'B' Stores,D3022,20/12/2016,60066036 - 0,849,Revenue,20005595,EXECUTIVE SECURITY LOCKSMITHS LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066037 - 1,3772,Revenue,20005595,EXECUTIVE SECURITY LOCKSMITHS LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066050 - 1,485.26,Revenue,20006089,ICI CONTRACT DIRECT
OCC,Direct Services,Direct Services Supplies & Services,D3311,20/12/2016,60066051 - 0,435.05,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066052 - 1,470.47,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066058 - 1,512.5,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Materials,D3021,20/12/2016,60066059 - 0,719.55,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Materials,D3021,20/12/2016,60066061 - 0,1234.5,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066062 - 1,717,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066066 - 0,418.66,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066068 - 0,1166.23,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066069 - 2,3543.66,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066072 - 0,2495.48,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Materials,D3021,20/12/2016,60066074 - 0,549.66,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,20/12/2016,60066075 - 1,1075.68,Revenue,20017252,CHERWELL PACKAGING LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066078 - 0,2838.88,Revenue,20005720,CAPITOL TILE SUPPLIES LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066080 - 1,590,Revenue,20007946,ED GLASS LIMITED
OCC,Direct Services,Materials,D3021,20/12/2016,60066125 - 1,472.63,Revenue,20002434,TOOLMASTER (OXFORD) LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,20/12/2016,60066127 - 1,1015.15,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,20/12/2016,60066128 - 0,528.16,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Tipping Charges,D3421,20/12/2016,60066131 - 0,648,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Tipping Charges,D3421,20/12/2016,60066132 - 1,468.1,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Tipping Charges,D3421,20/12/2016,60066133 - 0,572,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Tipping Charges,D3421,20/12/2016,60066134 - 1,986,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Tipping Charges,D3421,20/12/2016,60066135 - 0,694,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066139 - 0,940.58,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,20/12/2016,60066140 - 1,624,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,20/12/2016,60066141 - 0,1372.2,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,20/12/2016,60066142 - 0,1276.59,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,20/12/2016,60066143 - 1,546,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066144 - 0,13000,Revenue,20009112,PRESERVATION SPECIALIST TREATMENTS
OCC,Direct Services,Materials,D3021,20/12/2016,60066166 - 1,2101.46,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066174 - 1,13770.17,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066177 - 0,993.1,Revenue,20002335,OXFORD FENCING SUPPLIES
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066189 - 0,936,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Tipping Charges,D3421,20/12/2016,60066201 - 0,7616.61,Revenue,20002077,BIFFA MUNICIPAL LTD
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,20/12/2016,60066204 - 1,1262.12,Revenue,20007609,EXECUTIVE FIRE PROTECTION LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066205 - 0,417.5,Revenue,20014739,MULTI-FLOORS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066206 - 1,491.5,Revenue,20014739,MULTI-FLOORS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066207 - 0,539.5,Revenue,20014739,MULTI-FLOORS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066209 - 0,533,Revenue,20014739,MULTI-FLOORS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066210 - 1,481,Revenue,20014739,MULTI-FLOORS LIMITED
OCC,Direct Services,Materials,D3021,20/12/2016,60066229 - 0,517.1,Revenue,20018811,THE FENCING CENTRE
OCC,Direct Services,Advertising & Publicity,D3802,20/12/2016,60066232 - 1,775,Revenue,20017425,MORGARD COURT LTD T/A GARDNERS
OCC,Direct Services,Materials,D3021,20/12/2016,60066234 - 1,485.58,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Materials,D3021,20/12/2016,60066235 - 0,921.98,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Advertising & Publicity,D3802,20/12/2016,60066242 - 1,2557.4,Revenue,20016950,LIMPET LABLES UK LTD
OCC,Direct Services,Materials,D3021,20/12/2016,60066244 - 1,3192,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,20/12/2016,60066245 - 0,1407.45,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,20/12/2016,60066246 - 1,1260.7,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,20/12/2016,60066247 - 0,2138.35,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,20/12/2016,60066248 - 1,1937.83,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,20/12/2016,60066249 - 0,463.15,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,20/12/2016,60066250 - 1,3585.2,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Engineering Services Supplies and Services,D3319,20/12/2016,60066251 - 0,463.15,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,20/12/2016,60066254 - 0,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,20/12/2016,60066255 - 0,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,20/12/2016,60066256 - 1,1612,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,General Contracted Services,D3401,20/12/2016,60066258 - 1,12986.3,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,General Contracted Services,D3401,20/12/2016,60066260 - 1,25348.95,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,General Contracted Services,D3401,20/12/2016,60066262 - 1,18465.9,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Tipping Charges,D3421,20/12/2016,60066264 - 0,4944.82,Revenue,20012568,OXFORD RENEWABLE ENERGY LTD
OCC,Direct Services,Tipping Charges,D3421,20/12/2016,60066279 - 0,77632.87,Revenue,20007990,VIRIDOR WASTE MANAGEMENT
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066280 - 0,1145.2,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,20/12/2016,60066281 - 1,539.7,Revenue,20019327,WASH-N-VAC SYSTEMS LTD T/A WNV SYSTEMS
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066283 - 1,1154,Revenue,20013811,OAKWOOD LANDSCAPING & GROUNDWORK
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066285 - 1,2274,Revenue,20012692,FREECHOICE GROUP
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066286 - 0,1348,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066288 - 1,1348,Revenue,20000441,1ST CHOICE SCAFFOLDING (OXFORD) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066290 - 1,8783,Revenue,20016724,CARE IN BATHING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066292 - 0,470.8,Revenue,20003467,MCAVOY HIRE LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,20/12/2016,60066293 - 1,26103.25,Revenue,20017845,HAZLEMERE WINDOW COMPANY LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066294 - 0,4782.26,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066295 - 1,738.15,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066296 - 0,2439,Revenue,20014739,MULTI-FLOORS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066297 - 1,5857,Revenue,20014739,MULTI-FLOORS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066299 - 0,25000,Revenue,20005794,STEELWAY FENSECURE LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,20/12/2016,60066315 - 1,1971,Revenue,20015111,PROSPEC LTD
OCC,Direct Services,Materials,D3021,28/12/2016,60066333 - 0,2426.28,Revenue,20002254,GRAFTON MERCHANTING GB LTD
