body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,type,supplier_id,supplier_name
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,26/04/2016,1027661_0,8010,Revenue,20016668,MODERN MINDSET LTD
Oxford City Council,Community Services,General Contracted Services,D3401,28/06/2016,1029531_0,1368.44,Revenue,20016705,SOUTHERN ELECTRIC POWER DISTRIBUTION PLC          
Oxford City Council,Direct Services,Plant Purchase,C2002,05/04/2016,47984570_0,1295,Revenue,20016740,BOSS PLANT SALES
Oxford City Council,Direct Services,Plant Purchase,C2002,26/04/2016,47984812_0,450,Revenue,20016740,BOSS PLANT SALES
Oxford City Council,Direct Services,Plant Purchase,C2002,26/04/2016,47984812_1,540,Revenue,20016740,BOSS PLANT SALES
Oxford City Council,Community Services,General Contracted Services,D3401,17/05/2016,1028295_0,2100,Revenue,20016762,IAN NOLAN EVENTS LTD                              
Oxford City Council,Community Services,General Contracted Services,D3401,17/05/2016,1028296_0,3036,Revenue,20016762,IAN NOLAN EVENTS LTD                              
Oxford City Council,Community Services,General Contracted Services,D3401,01/06/2016,1028695_0,2536.48,Revenue,20016762,IAN NOLAN EVENTS LTD                              
Oxford City Council,Community Services,General Contracted Services,D3401,24/05/2016,1028611_1,815.98,Revenue,20016775,THE OXFORD ACADEMY                                
Oxford City Council,HRA,Main Contractor,Y021,12/04/2016,1027647_0,246797.53,Capital,20016787,WILLMOTT DIXON CONSTRUCTION LTD                   
Oxford City Council,HRA,Main Contractor,Y021,17/05/2016,1028359_0,158431.72,Capital,20016787,WILLMOTT DIXON CONSTRUCTION LTD                   
Oxford City Council,HRA,Main Contractor,Y021,28/06/2016,1029145_0,325861.75,Capital,20016787,WILLMOTT DIXON CONSTRUCTION LTD                   
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,05/04/2016,1027069_0,509.18,Revenue,20016801,BYTES SOFTWARE SERVICES LTD                       
Oxford City Council,Business Improvement,Main Contractor,Y021,05/04/2016,1027253_0,135921.85,Capital,20016801,BYTES SOFTWARE SERVICES LTD                       
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,07/06/2016,1028928_0,1263.6,Revenue,20016801,BYTES SOFTWARE SERVICES LTD                       
Oxford City Council,Business Improvement,General Contracted Services,D3401,24/05/2016,1028084_0,4529.17,Revenue,20016844,NG BAILEY IT SERVICES LTD                         
Oxford City Council,Business Improvement,General Contracted Services,D3401,21/06/2016,1029030_0,850,Revenue,20016844,NG BAILEY IT SERVICES LTD                         
Oxford City Council,Direct Services,Materials,D3021,01/06/2016,1028775_0,635.8,Revenue,20016861,TRUST PET PRODUCTS LTD                            
Oxford City Council,Direct Services,Advertising & Publicity,D3802,12/04/2016,60053868_1,1330,Revenue,20016884,MICROMAGNETICS LTD                                
Oxford City Council,Direct Services,Advertising & Publicity,D3802,26/04/2016,60054633_1,1537.5,Revenue,20016884,MICROMAGNETICS LTD                                
Oxford City Council,Community Services,Cleaning Materials,B1601,05/04/2016,1027267_0,633.73,Revenue,20016920,ALLIANCE DISPOSABLES LTD                          
Oxford City Council,Community Services,General Contracted Services,D3401,21/06/2016,1029230_0,3179.61,Revenue,20016920,ALLIANCE DISPOSABLES LTD                          
Oxford City Council,Financial Services,Subscriptions,D3703,04/05/2016,1028052_0,3690,Revenue,20016925,LG FUTURES LTD                                    
Oxford City Council,Law and Governance,Consultants Fees,D3411,14/06/2016,1029167_0,6712.5,Revenue,20016925,LG FUTURES LTD                                    
Oxford City Council,Community Services,Security Services,D3418,26/04/2016,1027651_0,3726,Revenue,20016981,SCOPE SECURITY LTD
Oxford City Council,Community Services,Security Services,D3418,24/05/2016,1028444_0,3564,Revenue,20016981,SCOPE SECURITY LTD
Oxford City Council,Community Services,Security Services,D3418,28/06/2016,1029371_0,3429,Revenue,20016981,SCOPE SECURITY LTD
Oxford City Council,Community Services,General Contracted Services,D3401,21/06/2016,1029372_0,2700,Revenue,20016981,SCOPE SECURITY LTD
Oxford City Council,Community Services,Awards / Prizes,D3705,05/04/2016,1026207_0,530,Revenue,20016982,BLUEPRINT IMAGING LTD                             
Oxford City Council,Community Services,General Contracted Services,D3401,24/05/2016,1028566_0,750,Revenue,20016987,SOLE REBEL TAP                                    
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,10/05/2016,1028094_1,4319,Capital,20016993,OXFORDSHIRE WET ROOMS & SHOWERS                   
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,47984624_0,96.41,Revenue,20017004,HARTWELL OXFORD RENAULT                           
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,47984624_1,97.65,Revenue,20017004,HARTWELL OXFORD RENAULT                           
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,47984624_2,8.62,Revenue,20017004,HARTWELL OXFORD RENAULT                           
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,47984624_3,4.94,Revenue,20017004,HARTWELL OXFORD RENAULT                           
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,47984624_4,291.17,Revenue,20017004,HARTWELL OXFORD RENAULT                           
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,47984624_5,126.07,Revenue,20017004,HARTWELL OXFORD RENAULT                           
Oxford City Council,Direct Services,Materials,D3021,12/04/2016,47984702_1,135.93,Revenue,20017004,HARTWELL OXFORD RENAULT                           
Oxford City Council,Direct Services,Materials,D3021,12/04/2016,47984702_2,325.42,Revenue,20017004,HARTWELL OXFORD RENAULT                           
Oxford City Council,Direct Services,Materials,D3021,12/04/2016,47984702_3,41.8,Revenue,20017004,HARTWELL OXFORD RENAULT                           
Oxford City Council,Direct Services,General Contracted Services,D3401,26/04/2016,47984832_0,4963.31,Revenue,20017042,BANDVULC TRUCK TYRES
Oxford City Council,Direct Services,General Contracted Services,D3401,24/05/2016,47985279_1,3387.47,Revenue,20017042,BANDVULC TRUCK TYRES
Oxford City Council,Direct Services,General Contracted Services,D3401,14/06/2016,47985555_0,4606.39,Revenue,20017042,BANDVULC TRUCK TYRES
Oxford City Council,Community Services,General Contracted Services,D3401,05/04/2016,1027281_0,1100,Revenue,20017047,COMPANY CHAMELEON LTD                             
Oxford City Council,Law and Governance,Counsel & External Legal Fees,D3417,07/06/2016,1028551_0,1000,Revenue,20017061,LANDMARK                                          
Oxford City Council,Housing and Property,Consultants Fees,D3411,01/06/2016,1028877_0,3026,Revenue,20017100,CORAM JAMES LTD                                   
Oxford City Council,Direct Services,Materials,D3021,26/04/2016,60054732_1,6827,Revenue,20017182,WOOD & WOOD INTERNATIONAL SIGNS LTD               
Oxford City Council,Community Services,Grants,D3701,24/05/2016,46289939_1,600,Revenue,20017198,OXFORD POLISH ASSOCIATION                         
Oxford City Council,Direct Services,Subscriptions,D3703,24/05/2016,1028341_0,945,Revenue,20017215,MILLSTREAM ASSOCIATES LTD                         
Oxford City Council,Community Services,Furniture & Equipment Purchase,D3001,14/06/2016,1029016_0,560,Revenue,20017242,THE OXFORD SPORTS & SOCIAL CLUB                   
Oxford City Council,Direct Services,Materials,D3021,19/04/2016,60054177_1,625.78,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,26/04/2016,60054492_0,584.36,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,26/04/2016,60054570_0,1264.46,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Suspense,Materials,D3021,26/04/2016,60054628_0,850.8,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Suspense,Materials,D3021,04/05/2016,60055018_1,561.68,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Protective Clothing,D3201,17/05/2016,60055367_1,660.02,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Suspense,Materials,D3021,17/05/2016,60055389_0,827.5,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,14/06/2016,60056561_0,638.48,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Suspense,Materials,D3021,14/06/2016,60056601_0,1465.06,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,21/06/2016,60056799_1,954.6,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,21/06/2016,60056903_1,1956.56,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Housing and Property,Consultants Fees,D3411,05/04/2016,1027391_0,4500,Revenue,20017253,BOND DICKINSON LLP
Oxford City Council,Housing and Property,Consultants Fees,D3411,05/04/2016,1027411_0,1602.4,Revenue,20017253,BOND DICKINSON LLP
Oxford City Council,Housing and Property,Consultants Fees,D3411,04/05/2016,1028069_0,17835,Revenue,20017253,BOND DICKINSON LLP
Oxford City Council,Housing and Property,Consultants Fees,D3411,04/05/2016,1028070_0,1128,Revenue,20017253,BOND DICKINSON LLP
Oxford City Council,HRA,General Contracted Services,D3401,17/05/2016,1028202_1,3000,Revenue,20017253,BOND DICKINSON LLP
Oxford City Council,Organisational Development,Management Development,A0637,04/05/2016,1028120_0,2240.8,Revenue,20017304,Q.LEARNING LTD                                    
Oxford City Council,Organisational Development,Management Development,A0637,10/05/2016,1028168_0,17678.3,Revenue,20017304,Q.LEARNING LTD                                    
Oxford City Council,Organisational Development,Management Development,A0637,24/05/2016,1028500_0,8839.15,Revenue,20017304,Q.LEARNING LTD                                    
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,01/06/2016,1028802_0,841.84,Revenue,20017397,IKEN BUSINESS LTD                                 
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,01/06/2016,1028803_0,3084.63,Revenue,20017397,IKEN BUSINESS LTD                                 
Oxford City Council,Financial Services,Consultants Fees,D3411,24/05/2016,1028226_0,27903,Revenue,20017442,ERNST & YOUNG LLP                                 
Oxford City Council,HRA,Main Contractor,Y021,05/04/2016,1027384_0,5000,Capital,20017474,NEWMAN BUILDING SOLUTIONS                         
Oxford City Council,HRA,Main Contractor,Y021,01/06/2016,1028667_0,2265,Capital,20017474,NEWMAN BUILDING SOLUTIONS                         
Oxford City Council,HRA,Main Contractor,Y021,01/06/2016,1028682_0,4685,Capital,20017474,NEWMAN BUILDING SOLUTIONS                         
Oxford City Council,Community Services,Furniture & Equipment Maintenance & Repairs,D3002,19/04/2016,1027685_0,3116.66,Revenue,20017496,THE ELECTRIC TRANSPORT SHOP LTD.                  
Oxford City Council,Suspense,Child Care Vouchers,A0709,19/04/2016,46289513_1,12258,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,19/04/2016,46289513_2,190,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,17/05/2016,46289856_1,11925,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,17/05/2016,46289856_2,184.84,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,17/05/2016,46289856_3,-200,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,21/06/2016,46290149_1,12198,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,21/06/2016,46290149_2,189.07,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Direct Services,General Contracted Services,D3401,21/06/2016,1029339_0,800,Revenue,20017563,WALSH HAULAGE (OXFORD)                            
Oxford City Council,Community Services,Special Events,D3807,28/06/2016,1029466_1,520,Revenue,20017564,M & C BELCHER                                     
Oxford City Council,Direct Services,Short Courses,A0622,14/06/2016,1029259_0,2090,Revenue,20017566,OXFORD ENERGY ACADEMY LTD                         
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,15/04/2016,1027707_0,4383.35,Revenue,20017596,V1 LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,17/05/2016,46289829_1,4383.35,Revenue,20017596,V1 LTD
Oxford City Council,Direct Services,Tools,D3023,05/04/2016,60053524_1,9625.56,Revenue,20017600,REACTEC LTD                                       
Oxford City Council,Community Services,Grants,D3701,19/04/2016,46289466_1,6000,Revenue,20017627,INNOVISTA INTERNATIONAL                           
Oxford City Council,Community Services,Grants,D3701,28/06/2016,46290182_1,2000,Revenue,20017627,INNOVISTA INTERNATIONAL                           
Oxford City Council,Business Improvement,Consultants Fees,D3411,26/04/2016,1027883_0,5012.5,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Business Improvement,Consultants Fees,D3411,07/06/2016,1028905_0,5012.5,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Housing and Property,Rent,B1701,21/06/2016,1028950_1,17868,Revenue,20017686,WORKMAN LLP                                       
Oxford City Council,Housing and Property,Rent,B1701,21/06/2016,1028954_1,6606.56,Revenue,20017686,WORKMAN LLP                                       
Oxford City Council,Direct Services,Main Contractor,Y021,24/05/2016,47985283_1,585,Capital,20017704,A.B VAN SECURITY                                  
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,05/04/2016,60053824_1,630,Revenue,20017711,T/A THE KIRTON HEALTHCARE GROUP LTD
Oxford City Council,Community Services,Grants,D3701,26/04/2016,46289645_1,4000,Revenue,20017749,YELLOW SUBMARINE                                  
Oxford City Council,Community Services,Grants,D3701,12/04/2016,46289465_1,1000,Revenue,20017761,JACARI                                            
Oxford City Council,Environmental Sustainability,General Contracted Services,D3401,10/05/2016,1027636_0,2900,Revenue,20017818,RICARDO-AEA LTD                                   
Oxford City Council,Community Services,General Contracted Services,D3401,24/05/2016,1028612_0,1120,Revenue,20017842,WOLVERCOTE YOUNG PEOPLES CLUB LTD                 
Oxford City Council,Community Services,Grants,D3701,04/05/2016,46289713_1,1500,Revenue,20017842,WOLVERCOTE YOUNG PEOPLES CLUB LTD                 
Oxford City Council,Community Services,Grants,D3701,04/05/2016,46289714_1,3000,Revenue,20017842,WOLVERCOTE YOUNG PEOPLES CLUB LTD                 
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,47984579_0,156,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,47984579_1,94,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,47984579_2,165,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,47984579_3,126,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Direct Services,Materials,D3021,17/05/2016,47985208_0,253.5,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Direct Services,Materials,D3021,17/05/2016,47985208_1,376,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Direct Services,Materials,D3021,17/05/2016,47985208_2,189,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Direct Services,Materials,D3021,14/06/2016,47985631_0,156,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Direct Services,Materials,D3021,14/06/2016,47985631_1,220,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Direct Services,Materials,D3021,14/06/2016,47985631_2,141,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Community Services,General Contracted Services,D3401,04/05/2016,1027518_0,950,Revenue,20017863,MALLARD CONSULTANCY LTD                           
Oxford City Council,Community Services,General Contracted Services,D3401,04/05/2016,1028067_0,3995,Revenue,20017887,CREATE DEVELOPMENT                                
Oxford City Council,Community Services,Provisions,D3101,10/05/2016,1028228_0,1101.95,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Community Services,Town Hall Catering Recharge,D3104,10/05/2016,1028228_1,3039.45,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Community Services,Provisions,D3101,01/06/2016,1028842_0,1253.45,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Community Services,Town Hall Catering Recharge,D3104,01/06/2016,1028842_1,2751.7,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,HRA,Main Contractor,Y021,04/05/2016,1028050_0,2300,Capital,20017933,KEVAN WITT ASSOCIATES(2012) LTD T/A GLOBAL SURVEYS
Oxford City Council,Community Services,Main Contractor,Y021,01/06/2016,1028825_0,3810,Capital,20017933,KEVAN WITT ASSOCIATES(2012) LTD T/A GLOBAL SURVEYS
Oxford City Council,Housing and Property,Consultants Fees,D3411,05/04/2016,1027364_0,2000,Revenue,20017937,FISHER GERMAN LLP                                 
Oxford City Council,Housing and Property,Consultants Fees,D3411,26/04/2016,1027652_0,2000,Revenue,20017937,FISHER GERMAN LLP                                 
Oxford City Council,Housing and Property,Consultants Fees,D3411,04/05/2016,1028132_0,826.15,Revenue,20017937,FISHER GERMAN LLP                                 
Oxford City Council,Law and Governance,Staff Advertising,A0702,10/05/2016,1027548_0,1400,Revenue,20017947,HB EDITORIAL SERVICES LTD                         
Oxford City Council,Direct Services,Materials,D3021,14/06/2016,47985638_1,575.13,Revenue,20017957,RIDGEWAY GGES (NEWBURY) LTD T/A RIDGEWAY LANDROVER
Oxford City Council,Direct Services,Materials,D3021,14/06/2016,47985638_2,2.36,Revenue,20017957,RIDGEWAY GGES (NEWBURY) LTD T/A RIDGEWAY LANDROVER
Oxford City Council,Direct Services,Materials,D3021,14/06/2016,47985638_3,23.25,Revenue,20017957,RIDGEWAY GGES (NEWBURY) LTD T/A RIDGEWAY LANDROVER
Oxford City Council,Direct Services,Materials,D3021,14/06/2016,47985638_4,0.76,Revenue,20017957,RIDGEWAY GGES (NEWBURY) LTD T/A RIDGEWAY LANDROVER
Oxford City Council,Community Services,Provisions,D3101,07/06/2016,1028823_0,2138.6,Revenue,20017971,A & J CATERING (OXFORDSHIRE) LTD
Oxford City Council,Organisational Development,Career Investment,A0632,10/05/2016,1028196_1,11275,Revenue,20018015,BEST COMPANIES LTD                                
Oxford City Council,Community Services,Furniture & Equipment Purchase,D3001,26/04/2016,1027649_0,1052.4,Revenue,20018021,UNISAN                                            
Oxford City Council,Community Services,Cleaning Materials,B1601,26/04/2016,1027649_1,508.4,Revenue,20018021,UNISAN                                            
Oxford City Council,Community Services,Furniture & Equipment Purchase,D3001,04/05/2016,1027783_0,1930,Revenue,20018021,UNISAN                                            
Oxford City Council,Community Services,Cleaning Materials,B1601,04/05/2016,1027783_1,1180,Revenue,20018021,UNISAN                                            
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,1026133_0,696,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,1026247_0,686.72,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,1026597_0,696,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,1026988_0,686.72,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,1027081_0,1079.66,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,1027082_0,686.72,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,1027325_0,1079.66,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,1027326_0,686.72,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,19/04/2016,1027554_0,875.4,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,19/04/2016,1027555_0,556.8,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,17/05/2016,1027676_0,556.8,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,04/05/2016,1027943_0,539.83,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,17/05/2016,1027944_0,686.72,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,10/05/2016,1028152_0,539.83,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,17/05/2016,1028297_0,1083.36,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,01/06/2016,1028360_0,686.72,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,24/05/2016,1028361_0,686.72,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,24/05/2016,1028362_0,1087.06,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,01/06/2016,1028363_0,686.72,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,01/06/2016,1028548_1,869.63,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,14/06/2016,1028642_0,696,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,14/06/2016,1028865_0,686.72,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,14/06/2016,1028867_0,543.53,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,21/06/2016,1029207_0,543.53,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,21/06/2016,1029219_0,686.72,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,28/06/2016,1029361_0,556.8,Revenue,20018034,COMPLETE TREE CARE LTD
Oxford City Council,Direct Services,Other Licences And Fees,C2203,07/06/2016,46290108_1,30000,Revenue,20018045,VEHICLE & OPERATOR SERVICES AGENCY                
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,05/04/2016,1027273_0,1108.75,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Housing and Property,Consultants Fees,D3411,04/05/2016,1027866_1,6704.9,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Housing and Property,Consultants Fees,D3411,04/05/2016,1027867_1,5428.75,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,HRA,Consultants Fees,D3411,04/05/2016,1027992_0,1354.75,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Housing and Property,Consultants Fees,D3411,24/05/2016,1028371_0,4182.5,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,HRA,Consultants Fees,D3411,17/05/2016,1028426_0,1215,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Housing and Property,Consultants Fees,D3411,28/06/2016,1029202_0,1947.5,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Community Services,Grants,D3701,26/04/2016,1027763_0,3160,Revenue,20018057,THE CHERWELL SCHOOL CYCLING CLUB                  
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,04/05/2016,1027688_0,3200,Revenue,20018060,R & A SOFTWARE SYSTEMS T/A RA INFORM SYSTEMS      
Oxford City Council,Direct Services,Instructors & Coaching Fees,D3413,24/05/2016,1028183_0,3500,Revenue,20018060,R & A SOFTWARE SYSTEMS T/A RA INFORM SYSTEMS      
Oxford City Council,Organisational Development,CPD (Continuous Professional Development),A0634,28/06/2016,1029258_0,900,Revenue,20018063,PERSONAL STRENGTHS (UK) LTD                       
Oxford City Council,Financial Services,Consultants Fees,D3411,26/04/2016,46289436_1,1100,Revenue,20018085,INFORM CPI LTD
Oxford City Council,Financial Services,Consultants Fees,D3411,26/04/2016,46289437_1,1275,Revenue,20018085,INFORM CPI LTD
Oxford City Council,Assistant Chief Executive,General Contracted Services,D3401,26/04/2016,1027945_0,1500,Revenue,20018106,STUDIO8                                           
Oxford City Council,Direct Services,General Contracted Services,D3401,12/04/2016,47984703_0,898.34,Revenue,20018111,JOHNSONS APPARELMASTER PLC                        
Oxford City Council,Direct Services,General Contracted Services,D3401,10/05/2016,47985089_1,851.53,Revenue,20018111,JOHNSONS APPARELMASTER PLC                        
Oxford City Council,Direct Services,General Contracted Services,D3401,14/06/2016,47985620_1,1175.51,Revenue,20018111,JOHNSONS APPARELMASTER PLC                        
Oxford City Council,Community Services,Grants,D3701,07/06/2016,1028945_0,3075,Revenue,20018140,GET BERKSHIRE ACTIVE                              
Oxford City Council,Community Services,General Contracted Services,D3401,24/05/2016,1028301_0,860,Revenue,20018143,J W RUDDOCK & SONS LTD                            
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,05/04/2016,1027337_0,1262.07,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,05/04/2016,1027338_0,1237.5,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,05/04/2016,1027346_0,856.2,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,10/05/2016,1027541_1,1980,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,10/05/2016,1027543_1,677.76,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,10/05/2016,1027560_1,1347.35,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,10/05/2016,1027780_1,692.61,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,10/05/2016,1027787_0,1347.35,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,10/05/2016,1027951_0,1517.9,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,10/05/2016,1027952_1,1980,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,10/05/2016,1027957_0,860.25,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/05/2016,1028173_0,1458.2,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/05/2016,1028175_0,1732.5,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/05/2016,1028186_0,860.25,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,24/05/2016,1028306_0,860.7,Revenue,20018145,GREENACRE RECRUITMENT LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,24/05/2016,1028319_0,1350.07,Revenue,20018145,GREENACRE RECRUITMENT LTD
