Client,Service Area,Expenditure Catergory,Expenditure Code,Paid Date,Trans No,Amount,Type of Expenditure,Supplier ID,Supplier Name
OCC,Direct Services,Materials,D3021,23/01/2018,47994532 - 2,114.00,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Other Licences And Fees,C2203,23/01/2018,47994533 - 1,567.00,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD
OCC,Direct Services,Other Licences And Fees,C2203,23/01/2018,47994533 - 2,117.00,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD
OCC,Direct Services,Other Licences And Fees,C2203,23/01/2018,47994533 - 3,15.00,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD
OCC,Direct Services,Other Licences And Fees,C2203,23/01/2018,47994533 - 4,25.00,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD
OCC,Direct Services,General Contracted Services,D3401,23/01/2018,47994534 - 0,750.00,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994555 - 1,157.50,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994555 - 2,13.50,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994555 - 3,440.23,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994555 - 4,72.80,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994555 - 5,1.05,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994555 - 6,34.90,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994555 - 7,20.44,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994555 - 8,39.60,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994555 - 9,24.80,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994571 - 0,307.50,Revenue,20008297,VL TEST SYSTEMS LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994571 - 1,565.64,Revenue,20008297,VL TEST SYSTEMS LTD
OCC,Direct Services,Main Contractor,Y021,23/01/2018,47994575 - 0,150.00,Capital,20019207,BEACON GROUP (INTERNATIONAL) LTD T/A ADDEX GROUP
OCC,Direct Services,Main Contractor,Y021,23/01/2018,47994575 - 1,500.00,Capital,20019207,BEACON GROUP (INTERNATIONAL) LTD T/A ADDEX GROUP
OCC,Direct Services,Main Contractor,Y021,23/01/2018,47994576 - 1,15502.60,Capital,20019207,BEACON GROUP (INTERNATIONAL) LTD T/A ADDEX GROUP
OCC,Direct Services,Subscriptions,D3703,23/01/2018,47994588 - 0,520.00,Revenue,20008611,CAP MOTOR RESEARCH LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994593 - 1,1027.44,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Furniture & Equipment Purchase,D3001,23/01/2018,47994595 - 1,217.00,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Furniture & Equipment Purchase,D3001,23/01/2018,47994595 - 2,581.00,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Furniture & Equipment Purchase,D3001,23/01/2018,47994595 - 3,85.00,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Plant Purchase,C2002,23/01/2018,47994595 - 4,16.87,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Main Contractor,Y021,23/01/2018,47994597 - 1,18995.00,Capital,20008790,HAKO MACHINES LTD
OCC,Direct Services,Fuel Purchase (Stock),C2003,23/01/2018,47994601 - 1,27729.73,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Materials,D3021,23/01/2018,47994609 - 1,156.00,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994609 - 2,140.00,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994609 - 3,156.00,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,23/01/2018,47994645 - 0,180.00,Revenue,20014223,PROMAX ACCESS LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,47994645 - 1,194.00,Revenue,20014223,PROMAX ACCESS LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,47994645 - 2,40.00,Revenue,20014223,PROMAX ACCESS LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,47994645 - 3,12.50,Revenue,20014223,PROMAX ACCESS LIMITED
OCC,Direct Services,Materials,D3021,23/01/2018,47994645 - 4,19.00,Revenue,20014223,PROMAX ACCESS LIMITED
OCC,Direct Services,Plant Purchase,C2002,30/01/2018,47994663 - 1,812.00,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Plant Purchase,C2002,30/01/2018,47994664 - 0,836.00,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Plant Purchase,C2002,30/01/2018,47994664 - 1,518.00,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Materials,D3021,30/01/2018,47994666 - 0,1146.43,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,30/01/2018,47994668 - 0,611.80,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,30/01/2018,47994672 - 0,402.50,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Materials,D3021,30/01/2018,47994672 - 1,50.40,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Materials,D3021,30/01/2018,47994699 - 1,640.28,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,30/01/2018,47994700 - 0,591.80,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,30/01/2018,47994734 - 1,68.72,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,30/01/2018,47994734 - 2,116.02,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,30/01/2018,47994734 - 3,194.85,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,30/01/2018,47994734 - 4,316.72,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,30/01/2018,47994734 - 5,60.57,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,30/01/2018,47994734 - 6,93.04,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,30/01/2018,47994734 - 7,148.44,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Main Contractor,Y021,30/01/2018,47994737 - 0,5170.00,Capital,20010871,COTSWOLD TRAILERS LTD
OCC,Direct Services,Main Contractor,Y021,30/01/2018,47994737 - 1,3820.00,Capital,20010871,COTSWOLD TRAILERS LTD
OCC,Direct Services,Main Contractor,Y021,30/01/2018,47994737 - 2,3995.00,Capital,20010871,COTSWOLD TRAILERS LTD
OCC,Direct Services,Main Contractor,Y021,30/01/2018,47994737 - 3,390.00,Capital,20010871,COTSWOLD TRAILERS LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994741 - 0,939.60,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994744 - 1,1503.36,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994745 - 0,6953.04,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994746 - 1,2255.04,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994747 - 0,751.68,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994749 - 0,187.92,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994749 - 1,2256.48,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994749 - 2,3890.88,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994749 - 3,203.76,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994750 - 1,563.76,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994750 - 2,5641.20,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994750 - 3,9727.20,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994750 - 4,611.28,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994751 - 0,3006.72,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994751 - 1,203.58,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994752 - 1,3382.56,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994752 - 2,133.11,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994753 - 0,563.76,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994753 - 1,376.08,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994753 - 2,1034.22,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Plant Purchase,C2002,30/01/2018,47994755 - 0,300.00,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Plant Purchase,C2002,30/01/2018,47994755 - 1,180.00,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Plant Purchase,C2002,30/01/2018,47994755 - 2,125.00,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Main Contractor,Y021,30/01/2018,47994756 - 1,4836.00,Capital,20002435,P A TURNEY LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994757 - 0,3006.72,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994757 - 1,31.32,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994757 - 2,86.13,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Other Licences And Fees,C2203,30/01/2018,47994757 - 3,78.30,Revenue,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084594 - 0,4448.66,Revenue,20006398,STREET FURNISHING SERVICES
OCC,Direct Services,Materials,D3021,09/01/2018,60084595 - 1,978.54,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,09/01/2018,60084607 - 0,775.04,Revenue,20005720,CAPITOL TILE SUPPLIES LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084630 - 1,516.25,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084636 - 1,428.23,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084663 - 1,586.20,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084667 - 1,489.85,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084670 - 0,2851.60,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084672 - 0,632.84,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084673 - 1,570.67,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084674 - 0,772.20,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084675 - 1,1158.30,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084676 - 0,567.78,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084677 - 1,652.78,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084678 - 0,796.24,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084680 - 0,1021.47,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084682 - 0,1075.18,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084683 - 1,846.60,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084689 - 1,568.50,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Tools,D3023,09/01/2018,60084692 - 0,541.00,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084706 - 0,990.00,Revenue,20002282,M&J ENGINEERS LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084708 - 0,650.00,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Tipping Charges,D3421,09/01/2018,60084716 - 0,610.00,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Tipping Charges,D3421,09/01/2018,60084717 - 1,632.00,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Tipping Charges,D3421,09/01/2018,60084719 - 1,692.00,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Tipping Charges,D3421,09/01/2018,60084721 - 0,543.70,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,09/01/2018,60084723 - 0,1143.76,Revenue,20002222,GRUNDON WASTE MANAGEMENT LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084730 - 1,817.98,Revenue,20002335,OXFORD FENCING SUPPLIES
OCC,Direct Services,Materials,D3021,09/01/2018,60084736 - 1,4831.20,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084740 - 1,765.15,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084743 - 0,733.24,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084744 - 1,733.24,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084745 - 0,434.02,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084746 - 1,733.24,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084747 - 0,672.03,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084748 - 1,733.24,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084749 - 0,612.55,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084750 - 1,434.00,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084751 - 0,733.24,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084752 - 1,733.24,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084753 - 0,662.52,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084754 - 1,733.24,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084755 - 0,860.18,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084758 - 1,434.05,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084759 - 0,567.00,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084761 - 0,434.05,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,09/01/2018,60084762 - 1,848.42,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084769 - 0,7147.50,Revenue,20018574,ART CONTRACTS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084770 - 1,6662.50,Revenue,20018574,ART CONTRACTS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084771 - 0,7442.50,Revenue,20018574,ART CONTRACTS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084777 - 0,700.00,Revenue,20000210,BARKER & EVANS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084793 - 0,563.00,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084797 - 0,7570.00,Revenue,20009825,MAYLARCH ENVIRONMENTAL LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084798 - 1,23215.00,Revenue,20009825,MAYLARCH ENVIRONMENTAL LTD
OCC,Direct Services,Miscellaneous Fees,Y173,09/01/2018,60084800 - 1,22935.00,Capital,20013591,PETER BRETT ASSOCIATES LLP
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084801 - 0,47664.72,Revenue,20019075,SCM (WYCOMBE) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084802 - 1,7057.00,Revenue,20019075,SCM (WYCOMBE) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084803 - 0,7057.00,Revenue,20019075,SCM (WYCOMBE) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084804 - 1,7057.00,Revenue,20019075,SCM (WYCOMBE) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084805 - 0,7057.00,Revenue,20019075,SCM (WYCOMBE) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084806 - 1,7057.00,Revenue,20019075,SCM (WYCOMBE) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084807 - 0,7057.00,Revenue,20019075,SCM (WYCOMBE) LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,09/01/2018,60084808 - 1,5246.89,Revenue,20019075,SCM (WYCOMBE) LTD
OCC,Direct Services,Tipping Charges,D3421,09/01/2018,60084809 - 0,6315.56,Revenue,20012568,OXFORD RENEWABLE ENERGY LTD T/S AGRIVERT
OCC,Direct Services,General Contracted Services,D3401,16/01/2018,60084810 - 1,2920.00,Revenue,20013684,ATKINS LIMITED
OCC,Direct Services,Tipping Charges,D3421,09/01/2018,60084811 - 0,14547.82,Revenue,20002077,BIFFA MUNICIPAL LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084816 - 1,800.98,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,Materials,D3021,09/01/2018,60084823 - 1,670.00,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084824 - 0,606.02,Revenue,20015370,TIMBERYTE
OCC,Direct Services,General Contracted Services,D3401,09/01/2018,60084830 - 0,580.00,Revenue,20008671,WALLGATE LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084840 - 0,480.00,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,09/01/2018,60084860 - 1,473.28,Revenue,20008752,BARLOW & SONS (HERMITAGE) LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60084866 - 1,622.04,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60084867 - 0,962.00,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60084870 - 1,1604.35,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60084872 - 1,1128.28,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60084878 - 1,622.40,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60084879 - 0,774.65,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60084880 - 1,2168.92,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60084881 - 0,1733.14,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084884 - 1,1190.41,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084885 - 0,788.94,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084886 - 1,606.71,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084887 - 0,589.25,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084888 - 1,586.66,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084889 - 0,537.75,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084890 - 1,466.00,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,16/01/2018,60084900 - 1,1857.65,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084901 - 0,604.90,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084902 - 0,551.39,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084907 - 1,604.90,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084909 - 1,604.90,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,16/01/2018,60084912 - 0,1607.20,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084915 - 1,551.39,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084916 - 0,697.90,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084920 - 0,589.25,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084922 - 0,533.15,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084924 - 0,448.26,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084926 - 0,642.76,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084927 - 1,604.90,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60084928 - 0,734.94,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,16/01/2018,60084932 - 0,606.00,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,16/01/2018,60084941 - 0,2590.00,Revenue,20012999,BAILEYS OF NORFOLK LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60084952 - 1,5069.52,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Advertising & Publicity,D3802,16/01/2018,60084953 - 0,2166.90,Revenue,20011917,PASSION   RADIO OXFORD LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,60084955 - 0,10979.41,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Temporary Bureau Staffing,A0108,16/01/2018,60084956 - 1,12868.79,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Materials,D3021,16/01/2018,60084957 - 0,42.68,Revenue,20014733,PALMSTEAD NURSERIES LIMITED
OCC,Direct Services,Materials,D3021,16/01/2018,60084957 - 1,756.70,Revenue,20014733,PALMSTEAD NURSERIES LIMITED
OCC,Direct Services,Tipping Charges,D3421,16/01/2018,60084960 - 1,75727.54,Revenue,20007990,VIRIDOR WASTE MANAGEMENT
OCC,Direct Services,Engineering Services Supplies and Services,D3319,16/01/2018,60084961 - 0,4972.79,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,16/01/2018,60084966 - 1,7150.00,Revenue,20018574,ART CONTRACTS LIMITED
OCC,Direct Services,Direct Services Sub Contractors,B1111,16/01/2018,60084968 - 1,531.94,Revenue,20000210,BARKER & EVANS LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,16/01/2018,60084983 - 0,570.00,Revenue,20018627,DRAIN GAIN LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,16/01/2018,60084989 - 0,550.00,Revenue,20019316,TRUTH LTD T/A KJC FELT ROOFING
OCC,Direct Services,Direct Services Sub Contractors,B1111,16/01/2018,60084994 - 1,484.00,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,16/01/2018,60085000 - 2,731.00,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,16/01/2018,60085002 - 1,612.50,Revenue,20014676,KENNINGTON FLOORING LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,16/01/2018,60085006 - 1,5600.00,Revenue,20019100,PROJECT MANAGEMENT SERVICES OXFORD
OCC,Direct Services,Direct Services Sub Contractors,B1111,16/01/2018,60085007 - 0,5600.00,Revenue,20019100,PROJECT MANAGEMENT SERVICES OXFORD
OCC,Direct Services,Direct Services Sub Contractors,B1111,16/01/2018,60085008 - 1,500.00,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
OCC,Direct Services,Direct Services Sub Contractors,B1111,16/01/2018,60085009 - 0,9000.00,Revenue,20013974,TOM GHEE CONSTRUCTION
OCC,Direct Services,Advertising & Publicity,D3802,16/01/2018,60085013 - 0,501.52,Revenue,20007856,"NEWSQUEST MIDLANDS, WALES & SOUTH WEST"
OCC,Direct Services,Direct Services Supplies & Services,D3311,16/01/2018,60085016 - 1,701.34,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,16/01/2018,60085023 - 1,480.00,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,16/01/2018,60085025 - 1,1462.68,Revenue,20002222,GRUNDON WASTE MANAGEMENT LTD
