Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name
Oxford City Council,Environmental Development,Short Courses,A0622,00:00:00,1005042_1,2100,Revenue,20017520,SPACE2THINK LTD                                   
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,46282066_1,1000,Revenue,20017532,JOHN HENRY NEWMAN ACADEMY                         
Oxford City Council,Suspense,Child Care Vouchers,A0709,00:00:00,46281394_1,14885.73,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,Suspense,Child Care Vouchers,A0709,00:00:00,46281394_2,230.73,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,Suspense,Child Care Vouchers,A0709,00:00:00,46281665_1,14632.5,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,Suspense,Child Care Vouchers,A0709,00:00:00,46281665_2,226.8,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,Suspense,Child Care Vouchers,A0709,00:00:00,46282124_1,14772.5,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,Suspense,Child Care Vouchers,A0709,00:00:00,46282124_2,228.97,Revenue,20017541,KIDSUNLIMITED GROUP LTD                           
Oxford City Council,Direct Services,Compliance Training (H&S),A0630,00:00:00,1004750_1,2400,Revenue,20017566,OXFORD ENERGY ACADEMY LTD                         
Oxford City Council,Direct Services,Short Courses,A0622,00:00:00,1004946_1,3575,Revenue,20017599,PHOENIX HSC (UK) LTD                              
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1006639_1,1782,Revenue,20017607,SUMO SERVICES LTD.                                
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281045_1,2892,Revenue,20017627,INNOVISTA INTERNATIONAL                           
Oxford City Council,"Leisure, Parks & Communities",Awards / Prizes,D3705,00:00:00,46281130_1,4787.5,Revenue,20017627,INNOVISTA INTERNATIONAL                           
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,00:00:00,46281723_1,3000,Revenue,20017627,INNOVISTA INTERNATIONAL                           
Oxford City Council,Customer Services,Counsel & External Legal Fees,D3417,00:00:00,1005067_1,12000,Revenue,20017629,JAMES DAWSON                                      
Oxford City Council,Finance,Counsel & External Legal Fees,D3417,00:00:00,1005972_1,12000,Revenue,20017629,JAMES DAWSON                                      
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,1004581_1,500,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,1004860_1,750,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,1004891_1,2979.17,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,1004891_2,1200,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,1004891_3,833.33,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,1005052_1,500,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,1005548_1,5012.5,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,1005572_1,750,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,1005749_1,900,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,1005750_1,900,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,00:00:00,1004556_1,4125,Capital,20017647,HANDY SERVICES 4U LTD T/A EMERALD WINDOWS         
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,00:00:00,1006347_1,2000,Capital,20017647,HANDY SERVICES 4U LTD T/A EMERALD WINDOWS         
Oxford City Council,Housing and Property,Short Courses,A0622,00:00:00,1006319_1,650,Revenue,20017664,GREENBANK LTD                                     
Oxford City Council,Housing and Property,Short Courses,A0622,00:00:00,1006319_2,4550,Revenue,20017664,GREENBANK LTD                                     
Oxford City Council,Housing and Property,Short Courses,A0622,00:00:00,1006319_3,2100,Revenue,20017664,GREENBANK LTD                                     
Oxford City Council,Housing and Property,Short Courses,A0622,00:00:00,1006319_4,280,Revenue,20017664,GREENBANK LTD                                     
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,00:00:00,60018207_0,857.52,Revenue,20017667,CLARKES SAFETY MIRRORS LTD                        
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,00:00:00,60018208_2,580.63,Revenue,20017667,CLARKES SAFETY MIRRORS LTD                        
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,00:00:00,1005611_1,37472.5,Revenue,20017668,ISIS INNOVATION LTD                               
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,00:00:00,1006769_1,37472.5,Revenue,20017668,ISIS INNOVATION LTD                               
Oxford City Council,"Leisure, Parks & Communities",Materials,D3021,00:00:00,1004839_1,19770,Revenue,20017679,KYRON ENERGY AND POWER LTD                        
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,46281993_1,4480,Revenue,20017679,KYRON ENERGY AND POWER LTD                        
Oxford City Council,Customer Services,Rent,B1701,00:00:00,1004528_1,5460.48,Revenue,20017686,WORKMAN LLP                                       
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,1006491_1,1927,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281358_1,546,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,46281358_10,84,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,00:00:00,46281358_11,42,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281358_12,168,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,46281358_13,84,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Customer Services,Consultants Fees,D3411,00:00:00,46281358_14,168,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Customer Services,Consultants Fees,D3411,00:00:00,46281358_15,126,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,46281358_2,126,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,HRA,Consultants Fees,D3411,00:00:00,46281358_3,84,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,46281358_4,210,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281358_5,84,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281358_6,84,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281358_7,126,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281358_8,168,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,46281358_9,42,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281695_1,168,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Customer Services,Consultants Fees,D3411,00:00:00,46281695_10,42,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281695_11,84,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,46281695_12,42,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Customer Services,Consultants Fees,D3411,00:00:00,46281695_13,168,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Customer Services,Consultants Fees,D3411,00:00:00,46281695_14,168,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,00:00:00,46281695_2,42,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,HRA,Consultants Fees,D3411,00:00:00,46281695_3,84,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281695_4,84,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281695_5,210,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281695_6,84,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281695_7,42,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,46281695_8,126,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,46281695_9,84,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Transformation,Software Maintenance/Running Costs,D3513,00:00:00,1005936_1,3225.6,Revenue,20017717,WORKBOOKS ONLINE LTD                              
Oxford City Council,Transformation,Software Maintenance/Running Costs,D3513,00:00:00,1005936_2,432,Revenue,20017717,WORKBOOKS ONLINE LTD                              
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60019503_0,572.65,Revenue,20017721,UK FLOOD BARRIERS LTD                             
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,00:00:00,1004676_1,800,Revenue,20017730,BEINGFRANK PHYSICAL THEATRE 2010                  
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,00:00:00,48020813_1,1300,Capital,20017783,STEVEN SPRASON LTD                                
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,00:00:00,48020876_1,650,Capital,20017783,STEVEN SPRASON LTD                                
Oxford City Council,"Leisure, Parks & Communities",Fertiliser & Weedkillers,D3026,00:00:00,1005319_1,1950,Revenue,20017786,VITAX LTD                                         
Oxford City Council,Customer Services,Consultants Fees,D3411,00:00:00,1005086_1,2244.65,Revenue,20017802,DR MICHAEL ORR                                    
Oxford City Council,"Leisure, Parks & Communities",Other Miscellaneous Expenses,D3811,00:00:00,46281248_1,650,Revenue,20017807,OXFORDSHIRE COMMUNITY FOUNDATION                  
Oxford City Council,Environmental Development,Subscriptions,D3703,00:00:00,1005099_1,1230,Revenue,20017818,RICARDO-AEA LTD                                   
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1006433_1,1684,Revenue,20017823,D SQUARED MEDIA                                   
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,00:00:00,48020758_1,6915.21,Capital,20017827,OWEN CASHELL GENERAL BUILDER                      
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,00:00:00,48020812_1,6915.21,Capital,20017827,OWEN CASHELL GENERAL BUILDER                      
Oxford City Council,HRA,Main Contractor,Y021,00:00:00,48020887_1,3376.5,Capital,20017832,GATELEY LLP                                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,00:00:00,60021402_2,21555,Revenue,20017845,HAZLEMERE WINDOW COMPANY LTD                      
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,00:00:00,47975367_0,598.5,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,00:00:00,47975649_1,945,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Environmental Development,CPD (Continuous Professional Development),A0634,00:00:00,1004840_1,950,Revenue,20017863,MALLARD CONSULTANCY LTD                           
Oxford City Council,Regeneration and Major Projects Team,Minor Contractor A,Y022,00:00:00,48020824_1,2200,Capital,20017874,CROWN FINE ART                                    
Oxford City Council,Customer Services,General Contracted Services,D3401,00:00:00,1004462_1,4785,Revenue,20017875,AZURI BLUE LTD                                    
Oxford City Council,Customer Services,General Contracted Services,D3401,00:00:00,1004504_1,4785,Revenue,20017875,AZURI BLUE LTD                                    
Oxford City Council,Customer Services,General Contracted Services,D3401,00:00:00,1004519_1,4785,Revenue,20017875,AZURI BLUE LTD                                    
Oxford City Council,Human Resources & Facilities,Provisions,D3101,00:00:00,1004766_1,8166.1,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Human Resources & Facilities,Provisions,D3101,00:00:00,1005909_1,6717.32,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Human Resources & Facilities,Provisions,D3101,00:00:00,1006140_1,5565.65,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Business Improvement & Technology,Short Courses,A0622,00:00:00,1005024_1,900,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Transformation,Short Courses,A0622,00:00:00,1005984_1,900,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Business Improvement & Technology,Short Courses,A0622,00:00:00,1006249_1,900,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Transformation,Short Courses,A0622,00:00:00,1006329_1,900,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Transformation,Short Courses,A0622,00:00:00,1006342_1,900,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Human Resources & Facilities,Travel Scheme Discount,C2505,00:00:00,1006656_1,3600,Revenue,20017916,ICOM WORKS LTD                                    
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1004359_1,4200,Capital,20017917,CODE ENIGMA                                       
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1004360_1,4200,Capital,20017917,CODE ENIGMA                                       
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1004697_1,2800,Capital,20017917,CODE ENIGMA                                       
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1004880_1,1750,Capital,20017917,CODE ENIGMA                                       
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1005348_1,2800,Capital,20017917,CODE ENIGMA                                       
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1005348_2,2100,Capital,20017917,CODE ENIGMA                                       
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1005349_1,700,Capital,20017917,CODE ENIGMA                                       
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1005349_2,900,Capital,20017917,CODE ENIGMA                                       
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1005440_1,2800,Capital,20017917,CODE ENIGMA                                       
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1006242_1,2100,Capital,20017917,CODE ENIGMA                                       
Oxford City Council,HRA,Consultants Fees - Site Survey,Y169    ,00:00:00,60020719_0,595,Capital,20017933,KEVAN WITT ASSOCIATES(2012) LTD T/A GLOBAL SURVEYS
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,00:00:00,46281470_1,2500,Revenue,20017937,FISHER GERMAN LLP                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,00:00:00,46281470_2,-642,Revenue,20017937,FISHER GERMAN LLP                                 
Oxford City Council,Direct Services,Protective Clothing,D3201,00:00:00,60018515_2,1274.25,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Protective Clothing,D3201,00:00:00,60018516_0,974.67,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Protective Clothing,D3201,00:00:00,60018517_2,1282.67,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Protective Clothing,D3201,00:00:00,60018953_1,849.5,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019648_0,1232.83,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019650_0,891.5,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020148_0,1291.33,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020149_2,941.66,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020150_0,1312.12,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020705_0,1124.62,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020709_0,1124.62,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020710_2,1166.33,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Protective Clothing,D3201,00:00:00,60021450_1,1236.96,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021458_2,1458.04,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Plants,D3025   ,00:00:00,60022059_1,996.99,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60022060_1,600.62,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Plants,D3025   ,00:00:00,60022061_1,1152.99,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60022062_1,753.92,Revenue,20017940,THE GARDEN CENTRE GROUP TRADING LTD.              
Oxford City Council,Regeneration and Major Projects Team,Private Architects Fees,Y161,00:00:00,48020855_1,9500,Capital,20017970,RODNEY MELVILLE & PARTNERS LTD                    
Oxford City Council,Regeneration and Major Projects Team,Private Architects Fees,Y161,00:00:00,48020855_2,197.92,Capital,20017970,RODNEY MELVILLE & PARTNERS LTD                    
Oxford City Council,Environmental Development,Hospitality,D3803,00:00:00,1006333_1,2811.6,Revenue,20017971,A & J CATERING (OXFORDSHIRE) LTD
Oxford City Council,City Development,Counsel & External Legal Fees,D3417,00:00:00,1005027_1,1022,Revenue,20018017,MISS ZOE LEVENTHAL                                
Oxford City Council,City Development,Counsel & External Legal Fees,D3417,00:00:00,1005970_1,3058,Revenue,20018017,MISS ZOE LEVENTHAL                                
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,00:00:00,47975629_1,680,Revenue,20018027,SPARKS MARINE TRIMMERS LTD                        
Oxford City Council,Business Improvement & Technology,Staff Advertising,A0702,00:00:00,1005676_1,9582.5,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD                   
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1004920_1,3710,Revenue,20018073,CRESIGN LIMITED                                   
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1006584_1,720,Revenue,20018092,SUBSTANCE 2005 LTD                                
Oxford City Council,"Leisure, Parks & Communities",Advertising & Publicity,D3802,00:00:00,1005254_1,4454,Revenue,20018093,THE MEDIA AGENCY GROUP                            
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,00:00:00,1006281_1,2310,Capital,20018095,TOTAL TURF SOLUTIONS                              
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,1006557_1,19520,Revenue,20018098,KING'S COLLEGE  SCHOOL OF BIOMEDICAL SCIENCE      
Oxford City Council,City Development,Consultants Fees,D3411,00:00:00,1004746_1,2250,Revenue,20018103,TURNBERRY REAL ESTATE LIMITED                     
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,00:00:00,1004747_1,4950,Revenue,20018103,TURNBERRY REAL ESTATE LIMITED                     
Oxford City Council,Business Improvement & Technology,Hardware Purchase,D3520,00:00:00,46281101_1,539.94,Revenue,20018137,MOBILE B2B PARTNERS LTD                           
Oxford City Council,Business Improvement & Technology,Hardware Purchase,D3520,00:00:00,46281101_2,1349.85,Revenue,20018137,MOBILE B2B PARTNERS LTD                           
Oxford City Council,Business Improvement & Technology,Hardware Purchase,D3520,00:00:00,46281101_3,59.99,Revenue,20018137,MOBILE B2B PARTNERS LTD                           
Oxford City Council,Business Improvement & Technology,Hardware Purchase,D3520,00:00:00,46281101_4,89.99,Revenue,20018137,MOBILE B2B PARTNERS LTD                           
Oxford City Council,Business Improvement & Technology,Hardware Purchase,D3520,00:00:00,46281101_5,-296.65,Revenue,20018137,MOBILE B2B PARTNERS LTD                           
Oxford City Council,Regeneration and Major Projects Team,Gas,B1502,00:00:00,46281660_1,1234.89,Revenue,20018141,GAZPROM MARKETING & TRADING LTD T/A GAZPROM ENERGY
Oxford City Council,"Leisure, Parks & Communities",Contract Printing (External),D3303,00:00:00,1004748_1,1021,Revenue,20018143,J W RUDDOCK & SONS LTD                            
Oxford City Council,"Leisure, Parks & Communities",Contract Printing (External),D3303,00:00:00,1004890_1,576,Revenue,20018143,J W RUDDOCK & SONS LTD                            
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,1004280_1,2137.5,Revenue,20018145,GREENACRE HIRE INNOVATION
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,1004501_1,2375,Revenue,20018145,GREENACRE HIRE INNOVATION
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,1004721_1,2375,Revenue,20018145,GREENACRE HIRE INNOVATION
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,1004937_1,2377,Revenue,20018145,GREENACRE HIRE INNOVATION
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,1005236_1,2375,Revenue,20018145,GREENACRE HIRE INNOVATION
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,1005570_1,2137.5,Revenue,20018145,GREENACRE HIRE INNOVATION
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,1005571_1,1900,Revenue,20018145,GREENACRE HIRE INNOVATION
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,1005831_1,1900,Revenue,20018145,GREENACRE HIRE INNOVATION
Oxford City Council,Housing and Property,Consultants Fees,D3411,00:00:00,1005886_1,2375,Revenue,20018145,GREENACRE HIRE INNOVATION
Oxford City Council,Business Improvement & Technology,Consultants Fees,D3411,00:00:00,1005743_1,600,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1005797_1,600,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1006414_1,1000,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1006414_2,73.39,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1006414_3,28.66,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1006415_1,500,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1006415_2,67.8,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1006415_3,15.16,Revenue,20018147,NORTHGATE INFORMATION SOLUTIONS                   
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3339   ,00:00:00,60021144_1,2250,Revenue,20018149,ECOGUM LTD                                        
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021981_1,9235.38,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021982_1,5627.4,Revenue,20018155,UNITED ASPHALT LIMITED                            
Oxford City Council,Regeneration and Major Projects Team,General Contracted Services,D3401,00:00:00,46281435_1,5673.6,Revenue,20018156,ASHWORTH PROPERTY CONSULTANTS                     
Oxford City Council,Regeneration and Major Projects Team,General Contracted Services,D3401,00:00:00,46281709_1,5096.7,Revenue,20018156,ASHWORTH PROPERTY CONSULTANTS                     
Oxford City Council,Regeneration and Major Projects Team,General Contracted Services,D3401,00:00:00,46282182_1,5040,Revenue,20018156,ASHWORTH PROPERTY CONSULTANTS                     
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1004700_1,2625,Capital,20018171,SIRIUS CORPORATION LTD                            
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,1005809_1,2667,Capital,20018171,SIRIUS CORPORATION LTD                            
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,00:00:00,1004649_1,3300,Revenue,20018173,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,00:00:00,1006062_1,3300,Revenue,20018173,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI
Oxford City Council,Transformation,Consultants Fees,D3411,00:00:00,1004779_1,737,Revenue,20018191,KATHERINE (KATE) REBECCA CHARLES                  
Oxford City Council,Direct Services,Materials,D3021,00:00:00,47974720_0,525,Revenue,20018205,CJM TRANSPORT TRAINING & CONSULTANCY LTD          
Oxford City Council,Direct Services,Materials,D3021,00:00:00,47974742_0,525,Revenue,20018205,CJM TRANSPORT TRAINING & CONSULTANCY LTD          
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,00:00:00,1004934_1,5619.3,Revenue,20018207,THE SPORT  LEISURE & CULTURE CONSULTANCY LTD      
