body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,Type,supplier_id,supplier_name
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,04/11/2014,1010076_1,7484.5,Revenue,20017136,BRIGHTCORP T/A THE RETAIL GROUP                   
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,04/11/2014,1010230_1,3465.15,Revenue,20017136,BRIGHTCORP T/A THE RETAIL GROUP                   
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,16/12/2014,46284156_1,7484.5,Revenue,20017136,BRIGHTCORP T/A THE RETAIL GROUP                   
Oxford City Council,City Development,Consultants Fees,D3411,31/12/2014,1011825_1,536.23,Revenue,20017149,MRS K M MAKANT                                    
Oxford City Council,City Development,Reactive Maintenance & Minor Repairs,B1101,28/10/2014,1009394_1,2809,Revenue,20017182,WOOD & WOOD INTERNATIONAL SIGNS LTD               
Oxford City Council,City Development,Reactive Maintenance & Minor Repairs,B1101,28/10/2014,1009395_1,1400,Revenue,20017182,WOOD & WOOD INTERNATIONAL SIGNS LTD               
Oxford City Council,City Development,Main Contractor,Y021,04/12/2014,48021053_1,2200,Capital,20017184,MS TIFFANY M  BLACK                               
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,04/12/2014,46284032_1,1647,Revenue,20017198,OXFORD POLISH ASSOCIATION                         
Oxford City Council,Environmental Development,CPD (Continuous Professional Development),A0634,25/11/2014,1010749_1,1195,Revenue,20017199,BYWATER TRAINING LTD                              
Oxford City Council,Business Improvement & Technology,Consultants Fees,D3411,28/10/2014,1009922_1,500,Revenue,20017249,HOLLYVILLE CONSULTANTS LIMITED                    
Oxford City Council,Business Improvement & Technology,Consultants Fees,D3411,28/10/2014,1009923_1,4400,Revenue,20017249,HOLLYVILLE CONSULTANTS LIMITED                    
Oxford City Council,Business Improvement & Technology,Consultants Fees,D3411,28/10/2014,1009930_1,6050,Revenue,20017249,HOLLYVILLE CONSULTANTS LIMITED                    
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,14/10/2014,1009466_1,4125,Revenue,20017251,ANNA WRIGHT CONSULTING                            
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,18/11/2014,1010507_1,1650,Revenue,20017251,ANNA WRIGHT CONSULTING                            
Oxford City Council,"Policy, Culture and Communication",Consultants Fees,D3411,09/12/2014,1011254_1,2750,Revenue,20017251,ANNA WRIGHT CONSULTING                            
Oxford City Council,Suspense,Materials,D3021   ,07/10/2014,60026695_1,1117.32,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Suspense,Materials,D3021,11/11/2014,60028293_0,1658.34,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,11/11/2014,60028379_2,594.14,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,11/11/2014,60028424_1,598.15,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021   ,18/11/2014,60028562_0,501.87,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Furniture & Equipment Purchase,D3001   ,18/11/2014,60028563_2,875.96,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021   ,18/11/2014,60028667_2,1791.42,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021   ,18/11/2014,60028704_0,1471.68,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021   ,18/11/2014,60028760_1,1145.21,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Suspense,Materials,D3021,25/11/2014,60028991_1,1015.22,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Suspense,Materials,D3021,25/11/2014,60028992_0,3404.26,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Suspense,Materials,D3021,25/11/2014,60029046_0,1952.66,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,25/11/2014,60029151_1,1532.69,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Suspense,Materials,D3021   ,04/12/2014,60029432_2,739.16,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Suspense,Materials,D3021,09/12/2014,60029938_1,1264.03,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021,16/12/2014,60030102_0,718.49,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021   ,23/12/2014,60030499_1,1103.8,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Direct Services,Materials,D3021   ,31/12/2014,60030859_2,1190.28,Revenue,20017252,CHERWELL PACKAGING LTD                            
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,23/12/2014,46284191_1,44467.3,Revenue,20017253,BOND DICKINSON LLP
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,23/12/2014,46284191_2,39,Revenue,20017253,BOND DICKINSON LLP
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,23/12/2014,46284193_1,41712.2,Revenue,20017253,BOND DICKINSON LLP
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees - Mechanical,Y164,28/10/2014,48021001_1,2500,Capital,20017264,SIR FREDERICK SNOW CONSULTING                     
Oxford City Council,Direct Services,Fast road litter pick,B1015   ,14/10/2014,60027045_2,984.5,Revenue,20017285,H W MARTIN (TRAFFIC MANAGEMENT) LTD               
Oxford City Council,Finance,Instructors & Coaching Fees,D3413,31/12/2014,1011395_1,1850,Revenue,20017312,WILLIAMS WOODWARD LTD                             
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,11/11/2014,1010331_1,2599,Revenue,20017339,ARBTECH CONSULTING LTD                            
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,11/11/2014,1010343_1,599,Revenue,20017339,ARBTECH CONSULTING LTD                            
Oxford City Council,"Policy, Culture and Communication",Contract Printing (External),D3303,21/10/2014,1009791_1,6613.79,Revenue,20017340,PRINT AND DIGITAL ASSOCIATES LTD
Oxford City Council,"Policy, Culture and Communication",Contract Printing (External),D3303,25/11/2014,1010496_1,6936.23,Revenue,20017340,PRINT AND DIGITAL ASSOCIATES LTD
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,28/10/2014,1009909_1,9903,Revenue,20017359,CHALLENGE FOR CHANGE                              
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,04/12/2014,1010276_1,7412,Revenue,20017360,COACTIVA ASPIREN LTD.                             
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,14/10/2014,60027143_0,25626.45,Revenue,20017364,MAXWOOD WASHROOMS LTD
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,04/12/2014,1011084_1,1000,Revenue,20017430,CARTERTON COMMUNITY COLLEGE                       
Oxford City Council,Finance,Consultants Fees,D3411,25/11/2014,1010378_1,37025,Revenue,20017442,ERNST & YOUNG LLP                                 
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,11/11/2014,60028452_2,4885,Revenue,20017474,NEWMAN BUILDING SOLUTIONS                         
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,11/11/2014,60028454_2,3865,Revenue,20017474,NEWMAN BUILDING SOLUTIONS                         
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,11/11/2014,60028465_0,1485,Revenue,20017474,NEWMAN BUILDING SOLUTIONS                         
Oxford City Council,Environmental Development,Short Courses,A0622,28/10/2014,1010050_1,2846.8,Revenue,20017520,SPACE2THINK LTD                                   
Oxford City Council,Suspense,Child Care Vouchers,A0709,21/10/2014,46283406_1,14647,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,21/10/2014,46283406_2,227.03,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,21/10/2014,46283406_3,-521,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,18/11/2014,46283866_1,14458,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,18/11/2014,46283866_2,224.1,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,18/11/2014,46283866_3,-179.5,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,16/12/2014,46284121_1,15039,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,Suspense,Child Care Vouchers,A0709,16/12/2014,46284121_2,233.1,Revenue,20017541,COMPUTERSHARE VOUCHER SERVICES
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,04/11/2014,1009818_1,500,Revenue,20017543,NOORANI EVENTS                                    
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,18/11/2014,1010420_1,500,Revenue,20017543,NOORANI EVENTS                                    
Oxford City Council,"Leisure, Parks & Communities",Awards / Prizes,D3705,25/11/2014,1010788_1,1675,Revenue,20017543,NOORANI EVENTS                                    
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,23/12/2014,1011687_1,3000,Revenue,20017543,NOORANI EVENTS                                    
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,04/11/2014,48021027_1,7385,Capital,20017545,LANES GROUP PLC                                   
Oxford City Council,"Leisure, Parks & Communities",Waste Disposal & Skip Hire,D3420,07/10/2014,1009404_1,800,Revenue,20017563,WALSH HAULAGE (OXFORD)                            
Oxford City Council,Direct Services,Short Courses,A0622,16/12/2014,1011501_1,780,Revenue,20017566,OXFORD ENERGY ACADEMY LTD                         
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,16/12/2014,1011545_1,60000,Revenue,20017575,KRM-PER LTD                                       
Oxford City Council,"Policy, Culture and Communication",Pitch & Site Rents,K9534,14/10/2014,46283339_1,500,Revenue,20017579,CHRISTIAN LIFE CENTRE                             
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,07/10/2014,47976858_1,1554,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,07/10/2014,47976858_2,910,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,07/10/2014,47976858_3,60,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,31/12/2014,47978119_0,2464,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,31/12/2014,47978138_2,1021,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,31/12/2014,47978155_0,1021,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,31/12/2014,47978174_2,1021,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,31/12/2014,47978179_0,1021,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,31/12/2014,47978183_0,2464,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,31/12/2014,47978200_2,1021,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,31/12/2014,47978206_2,2464,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,31/12/2014,47978221_0,1021,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Licences (Non-Transport),D3804   ,31/12/2014,47978223_0,1021,Revenue,20017593,SUPPLY UK HIRE SHOPS LTD                          
Oxford City Council,Direct Services,Short Courses,A0622,07/10/2014,1009118_1,595,Revenue,20017599,PHOENIX HSC (UK) LTD                              
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,04/11/2014,46283689_1,1500,Revenue,20017627,INNOVISTA INTERNATIONAL                           
Oxford City Council,Finance,Counsel & External Legal Fees,D3417,18/11/2014,1010744_1,8900,Revenue,20017629,JAMES DAWSON                                      
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,14/10/2014,1009503_1,5012.5,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,14/10/2014,1009504_1,663,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,11/11/2014,1010045_1,765,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,11/11/2014,1010250_1,5012.5,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,11/11/2014,1010365_1,750,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,18/11/2014,1010393_1,637.5,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,16/12/2014,1011256_1,5012.5,Revenue,20017632,DURADIAMOND HEALTHCARE LTD                        
Oxford City Council,Environmental Development,Waste Disposal & Skip Hire,D3420,04/12/2014,1010988_1,1085,Revenue,20017657,SMARTSTREETS                                      
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,21/10/2014,1009702_1,967.5,Revenue,20017662,CHERWELL VOLLEYBALL CLUB                          
Oxford City Council,Human Resources & Facilities,Management Development,A0637,31/12/2014,1012049_1,2295,Revenue,20017664,GREENBANK LTD                                     
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,14/10/2014,48021006_1,2250,Capital,20017665,ELIZABTH HOLFORD ASSOCIATES LTD                   
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,09/12/2014,1011372_1,37472.5,Revenue,20017668,ISIS INNOVATION LTD                               
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,28/10/2014,1009929_1,2720,Revenue,20017685,STAND + STARE LTD                                 
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,23/12/2014,1011779_1,1421,Revenue,20017685,STAND + STARE LTD                                 
Oxford City Council,Customer Services,Rent,B1701,07/10/2014,1009034_1,5460.48,Revenue,20017686,WORKMAN LLP                                       
Oxford City Council,Direct Services,Rent,B1701,18/11/2014,1010370_1,39665.22,Revenue,20017686,WORKMAN LLP                                       
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,14/10/2014,1009540_1,1505,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,11/11/2014,1010380_1,1469.17,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,16/12/2014,1011390_1,1161,Revenue,20017696,OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE        
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/11/2014,1010112_1,1850,Capital,20017700,Redacted Personal Data
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/11/2014,1010126_1,1293,Capital,20017700,Redacted Personal Data
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,25/11/2014,60029077_1,4751,Revenue,20017711,T/A THE KIRTON HEALTHCARE GROUP LTD
Oxford City Council,Direct Services,Other Licences And Fees,C2203   ,09/12/2014,47977826_0,207.9,Revenue,20017719,ASHWOODS AUTOMOTIVE LTD                           
Oxford City Council,Direct Services,Other Licences And Fees,C2203   ,09/12/2014,47977826_1,457.38,Revenue,20017719,ASHWOODS AUTOMOTIVE LTD                           
Oxford City Council,Direct Services,Other Licences And Fees,C2203   ,09/12/2014,47977826_2,457.38,Revenue,20017719,ASHWOODS AUTOMOTIVE LTD                           
Oxford City Council,"Leisure, Parks & Communities",Contributions,D3702,04/12/2014,46283962_1,500,Revenue,20017776,BRIDGING DONNINGTON OVER 50'S                     
Oxford City Council,"Leisure, Parks & Communities",Instructors & Coaching Fees,D3413,23/12/2014,1011781_1,1261.38,Revenue,20017842,WOLVERCOTE YOUNG PEOPLES CLUB LTD                 
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,28/10/2014,47977282_0,195,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,28/10/2014,47977282_1,315,Revenue,20017847,N A BROWN LTD                                     
Oxford City Council,Business Improvement & Technology,General Contracted Services,D3401,07/10/2014,1009124_1,1241,Revenue,20017849,NETCALL TELECOM LTD                               
Oxford City Council,Transformation,General Contracted Services,D3401,14/10/2014,1009244_1,1470,Revenue,20017849,NETCALL TELECOM LTD                               
Oxford City Council,Transformation,General Contracted Services,D3401,16/12/2014,1010795_1,2585,Revenue,20017849,NETCALL TELECOM LTD                               
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,23/12/2014,46284190_1,575,Revenue,20017850,SAFESITE LTD                                      
Oxford City Council,Environmental Development,General Contracted Services,D3401,21/10/2014,1009637_1,950,Revenue,20017863,MALLARD CONSULTANCY LTD                           
Oxford City Council,City Development,Consultants Fees,D3411,23/12/2014,1011476_1,21975,Revenue,20017871,SLR CONSULTING LTD                                
Oxford City Council,City Development,Consultants Fees,D3411,23/12/2014,1011602_1,660,Revenue,20017871,SLR CONSULTING LTD                                
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,21/10/2014,48021015_1,1730,Capital,20017874,CROWN FINE ART                                    
Oxford City Council,HRA,Fire Damage & Other Equipment Repairs,B1305,14/10/2014,46283431_1,7400.18,Revenue,20017884,HILLS CONSTRUCTION (SW) LIMITED                   
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,16/12/2014,1011205_1,2370,Revenue,20017887,CREATE DEVELOPMENT                                
Oxford City Council,Human Resources & Facilities,Provisions,D3101,14/10/2014,1009142_1,1146,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Human Resources & Facilities,Town Hall Catering Recharge,D3104,14/10/2014,1009142_2,6079.45,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Human Resources & Facilities,Provisions,D3101,14/10/2014,1009364_1,217.1,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Human Resources & Facilities,Town Hall Catering Recharge,D3104,14/10/2014,1009364_2,1157.05,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Human Resources & Facilities,Provisions,D3101,28/10/2014,1009832_1,3279.05,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Human Resources & Facilities,Town Hall Catering Recharge,D3104,28/10/2014,1009832_2,4185,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Human Resources & Facilities,Provisions,D3101,23/12/2014,1011598_1,1695.05,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Human Resources & Facilities,Town Hall Catering Recharge,D3104,23/12/2014,1011598_2,5731.5,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Human Resources & Facilities,Furniture & Equipment Purchase,D3001,23/12/2014,1011613_1,1478.9,Revenue,20017894,OTHC LEMON ZEST                                   
Oxford City Council,Transformation,Short Courses,A0622,14/10/2014,1009139_1,900,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Business Improvement & Technology,Short Courses,A0622,21/10/2014,1009311_1,900,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Business Improvement & Technology,Short Courses,A0622,11/11/2014,1009935_1,900,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Transformation,Short Courses,A0622,04/12/2014,1009936_1,900,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Business Improvement & Technology,Short Courses,A0622,16/12/2014,1010493_1,1250,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Transformation,Short Courses,A0622,23/12/2014,1011122_1,1525,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Business Improvement & Technology,Short Courses,A0622,31/12/2014,1011467_1,900,Revenue,20017896,CORDIE LIMITED                                    
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,09/12/2014,1009689_1,15000,Revenue,20017930,KITCHEN LA FRENAIS MORGAN LLP (KLM)               
Oxford City Council,Housing and Property,Specialist Services,B1306,21/10/2014,1009353_1,2020,Revenue,20017933,KEVAN WITT ASSOCIATES(2012) LTD T/A GLOBAL SURVEYS
Oxford City Council,Housing and Property,Specialist Services,B1306,31/12/2014,1011472_1,675,Revenue,20017933,KEVAN WITT ASSOCIATES(2012) LTD T/A GLOBAL SURVEYS
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees - Site Survey,Y169,21/10/2014,48021007_1,2030,Capital,20017933,KEVAN WITT ASSOCIATES(2012) LTD T/A GLOBAL SURVEYS
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees - Site Survey,Y169,23/12/2014,48021084_1,950,Capital,20017933,KEVAN WITT ASSOCIATES(2012) LTD T/A GLOBAL SURVEYS
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,04/11/2014,1010206_1,6970.8,Revenue,20017937,FISHER GERMAN LLP                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,04/11/2014,1010208_1,2000,Revenue,20017937,FISHER GERMAN LLP                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,25/11/2014,1010844_1,625,Revenue,20017937,FISHER GERMAN LLP                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,23/12/2014,1011753_1,625,Revenue,20017937,FISHER GERMAN LLP                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,04/11/2014,46283650_1,2000,Revenue,20017937,FISHER GERMAN LLP                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,04/11/2014,46283651_1,6970.8,Revenue,20017937,FISHER GERMAN LLP                                 
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,04/11/2014,48021020_1,620,Capital,20017942,COMPCO FIRE SYSTEMS LTD                           
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,16/12/2014,48021069_1,2167.75,Capital,20017942,COMPCO FIRE SYSTEMS LTD                           
Oxford City Council,Direct Services,Other Licences And Fees,C2203,14/10/2014,47977071_2,530.25,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD                 
Oxford City Council,Direct Services,Other Licences And Fees,C2203,14/10/2014,47977071_3,84.5,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD                 
Oxford City Council,Direct Services,Other Licences And Fees,C2203,14/10/2014,47977071_4,5,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD                 
Oxford City Council,Direct Services,Other Licences And Fees,C2203,14/10/2014,47977071_5,5,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD                 
Oxford City Council,Direct Services,Other Licences And Fees,C2203,18/11/2014,47977552_0,1065.75,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD                 
Oxford City Council,Direct Services,Other Licences And Fees,C2203,18/11/2014,47977552_1,247,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD                 
Oxford City Council,Direct Services,Other Licences And Fees,C2203,18/11/2014,47977552_2,5,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD                 
Oxford City Council,Direct Services,Other Licences And Fees,C2203   ,31/12/2014,47978218_2,5.25,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD                 
Oxford City Council,Direct Services,Other Licences And Fees,C2203   ,31/12/2014,47978218_3,488.25,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD                 
Oxford City Council,Direct Services,Other Licences And Fees,C2203   ,31/12/2014,47978218_4,61.5,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD                 
Oxford City Council,Direct Services,Other Licences And Fees,C2203   ,31/12/2014,47978218_5,91,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD                 
Oxford City Council,Law and Governance,Provisions,D3101,14/10/2014,1009607_1,962.4,Revenue,20017971,A & J CATERING (OXFORDSHIRE) LTD
Oxford City Council,Direct Services,Short Courses,A0622,23/12/2014,1011663_1,2850,Revenue,20018023,MOULTON COLLEGE                                   
Oxford City Council,Direct Services,Short Courses,A0622,23/12/2014,1011664_1,2850,Revenue,20018023,MOULTON COLLEGE                                   
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,28/10/2014,1009620_1,9242.47,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,28/10/2014,1009671_1,4067.25,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,City Development,Consultants Fees,D3411,11/11/2014,1010169_1,5267.7,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,City Development,Consultants Fees,D3411,11/11/2014,1010170_1,13901.25,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,City Development,Consultants Fees,D3411,11/11/2014,1010171_1,5450,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,City Development,Consultants Fees,D3411,11/11/2014,1010172_1,3595.2,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,25/11/2014,1010399_1,1994.38,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,25/11/2014,1010400_1,3366.6,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,25/11/2014,1010467_1,5336.55,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,25/11/2014,1010865_1,2185,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,25/11/2014,1010866_1,1820,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,25/11/2014,1010867_1,2069.84,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,City Development,Consultants Fees,D3411,23/12/2014,1011449_1,3779.4,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,23/12/2014,1011451_1,4730.85,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,City Development,Consultants Fees,D3411,23/12/2014,1011487_1,2880,Revenue,20018047,TURLEY ASSOCIATES                                 
Oxford City Council,Finance,Staff Advertising,A0702,21/10/2014,1009375_1,4348,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD                   
Oxford City Council,Customer Services,Consultants Fees,D3411,31/12/2014,1011358_1,5000,Revenue,20018085,INFORM CPI LTD
Oxford City Council,Customer Services,Consultants Fees,D3411,28/10/2014,46283605_1,3450,Revenue,20018085,INFORM CPI LTD
