body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,caporrev,supplier_id,supplier_name
Oxford City Council,Business Improvement,Consultants Fees,D3411,29/03/2016,1027032_0,1261.75,Revenue,20018569,JUDITH COSLETT HR                                 
Oxford City Council,Community Services,Instructors & Coaching Fees,D3413,29/03/2016,1026728_0,1200.00,Revenue,20018579,OXFORDSHIRE BADMINTON ASSOCIATION                 
Oxford City Council,Community Services,Grants,D3701,29/03/2016,1027128_0,1000.00,Revenue,20018579,OXFORDSHIRE BADMINTON ASSOCIATION                 
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,09/02/2016,60050447_1,7821.54,Revenue,20018590,FURLONG AND HIGGS LTD                             
Oxford City Council,Business Improvement,Temporary Bureau Staffing,A0108,08/03/2016,1026296_0,2250.00,Revenue,20018601,NETWORK HR RECRUITMENT LTD                        
Oxford City Council,HRA,Main Contractor,Y021,29/01/2016,1025294_1,4050.00,Capital,20018608,MOIXA TECHNOLOGY LTD
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,26/01/2016,46288565_1,8059.13,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,26/01/2016,46288565_2,520.11,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,01/03/2016,46288841_1,8838.91,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,01/03/2016,46288841_2,567.27,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,29/03/2016,46289037_1,200.39,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,29/03/2016,46289037_2,236.00,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,29/03/2016,46289037_3,399.23,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,29/03/2016,46289037_4,51.58,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,29/03/2016,46289038_1,8004.55,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Suspense,Car Salary Sacrifice,A0966,29/03/2016,46289038_2,515.69,Revenue,20018618,TUSKERDIRECT LTD                                  
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,26/01/2016,60049719_0,911.20,Revenue,20018627,DRAIN GAIN LTD                                    
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,08/03/2016,60052148_0,828.00,Revenue,20018627,DRAIN GAIN LTD                                    
Oxford City Council,Community Services,General Contracted Services,D3401,22/01/2016,1024112_1,13004.26,Revenue,20018633,PIGGOTTS COMPANY LTD                              
Oxford City Council,Community Services,General Contracted Services,D3401,19/02/2016,1025623_0,13004.26,Revenue,20018633,PIGGOTTS COMPANY LTD                              
Oxford City Council,Direct Services,Subscriptions,D3703,22/03/2016,1026839_0,799.00,Revenue,20018637,AIMS                                              
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052592_1,765.00,Revenue,20018645,CLEAN ENERGY INSTALLATIONS T/A HEATINGBOX INSTALLATIONS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052593_0,765.00,Revenue,20018645,CLEAN ENERGY INSTALLATIONS T/A HEATINGBOX INSTALLATIONS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052594_0,765.00,Revenue,20018645,CLEAN ENERGY INSTALLATIONS T/A HEATINGBOX INSTALLATIONS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052595_1,765.00,Revenue,20018645,CLEAN ENERGY INSTALLATIONS T/A HEATINGBOX INSTALLATIONS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052596_0,765.00,Revenue,20018645,CLEAN ENERGY INSTALLATIONS T/A HEATINGBOX INSTALLATIONS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052597_1,765.00,Revenue,20018645,CLEAN ENERGY INSTALLATIONS T/A HEATINGBOX INSTALLATIONS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052598_0,765.00,Revenue,20018645,CLEAN ENERGY INSTALLATIONS T/A HEATINGBOX INSTALLATIONS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052599_1,765.00,Revenue,20018645,CLEAN ENERGY INSTALLATIONS T/A HEATINGBOX INSTALLATIONS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,09/02/2016,60050460_1,787.75,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,16/02/2016,60050886_0,7739.00,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,16/02/2016,60050887_1,831.35,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,16/02/2016,60050888_0,596.50,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,16/02/2016,60050955_1,1185.00,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,23/02/2016,60051456_1,754.80,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,23/02/2016,60051459_1,861.42,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,01/03/2016,60051784_0,693.98,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,08/03/2016,60052165_1,653.98,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052601_0,1178.35,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052602_1,883.67,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052603_0,1151.18,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052604_1,997.39,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052606_1,865.98,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,15/03/2016,60052607_0,678.24,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,22/03/2016,60053024_1,1109.98,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,22/03/2016,60053025_0,1512.95,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,22/03/2016,60053026_1,1909.91,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,22/03/2016,60053027_0,21919.50,Revenue,20018650,INSIDE OUT DEVELOPMENTS LTD                       
Oxford City Council,Community Services,Grants,D3701,22/03/2016,46289196_1,939.00,Revenue,20018674,WORKERS EDUCATIONAL ASSOCIATION                   
Oxford City Council,Community Services,Awards / Prizes,D3705,23/02/2016,1026037_0,530.00,Revenue,20018677,MINUTE MAN PRESS OXFORD                           
Oxford City Council,Assistant Chief Executive,Other Contributions,Y995,08/03/2016,48021453_1,2407.92,Capital,20018679,TALK TALK COMMUNICATIONS LTD                      
Oxford City Council,Assistant Chief Executive,Licences (Non-Transport),D3804,23/02/2016,1025935_0,4457.35,Revenue,20018686,THE COPYRIGHT LICENSING AGENCY                    
Oxford City Council,HRA,Main Contractor,Y021,09/02/2016,1025721_0,1280.00,Capital,20018693,SWINDON ASBESTOS SURVEYING LTD                    
Oxford City Council,Community Services,General Contracted Services,D3401,19/01/2016,1024899_1,1695.24,Revenue,20018696,GLOBAL SMILE                                      
Oxford City Council,Community Services,Instructors & Coaching Fees,D3413,29/01/2016,1025360_1,2260.32,Revenue,20018696,GLOBAL SMILE                                      
Oxford City Council,Community Services,Instructors & Coaching Fees,D3413,22/03/2016,1026867_0,2691.96,Revenue,20018696,GLOBAL SMILE                                      
Oxford City Council,Community Services,General Contracted Services,D3401,16/02/2016,46288776_1,1642.50,Revenue,20018696,GLOBAL SMILE                                      
Oxford City Council,Community Services,Instructors & Coaching Fees,D3413,15/03/2016,46289015_1,1911.96,Revenue,20018696,GLOBAL SMILE                                      
Oxford City Council,Environmental Sustainability,General Contracted Services,D3401,09/02/2016,1025645_0,1000.00,Revenue,20018700,LOIS MUDDIMAN                                     
Oxford City Council,Community Services,Consultants Fees,D3411,23/02/2016,1025989_0,2667.50,Revenue,20018703,ZEST CONSULTANCY                                  
Oxford City Council,Community Services,Consultants Fees,D3411,08/03/2016,1025990_0,1268.75,Revenue,20018703,ZEST CONSULTANCY                                  
Oxford City Council,Business Improvement,Hardware Rental,D3521,15/03/2016,1026565_0,1208.47,Revenue,20018722,SHARP BUSINESS SYSTEMS UK PLC                     
Oxford City Council,Business Improvement,Hardware Rental,D3521,15/03/2016,1026566_0,2968.15,Revenue,20018722,SHARP BUSINESS SYSTEMS UK PLC                     
Oxford City Council,Housing and Property,Homelessness Accommodation Lease Payments,D3611,08/03/2016,1026194_1,12000.00,Revenue,20018731,JCP ESTATE AGENTS                                 
Oxford City Council,Direct Services,Short Courses,A0622,29/03/2016,1026929_0,4030.00,Revenue,20018734,ROBERT MALCOLMSON                                 
Oxford City Council,Planning & Regulatory,Subscriptions,D3703,29/03/2016,1026779_0,1000.00,Revenue,20018739,R H ENVIRONMENTAL LTD                             
Oxford City Council,Assistant Chief Executive,Other Contributions,Y995,16/02/2016,48021451_1,3000.00,Capital,20018740,STL COMMUNIATIONS LTD                             
Oxford City Council,Assistant Chief Executive,Other Contributions,Y995,16/02/2016,48021452_1,3000.00,Capital,20018740,STL COMMUNIATIONS LTD                             
Oxford City Council,Community Services,Contract Cleaning,B1602,29/03/2016,1027095_0,500.00,Revenue,20018746,FLOOR RESTORE OXFORD LTD                          
Oxford City Council,Assistant Chief Executive,Other Contributions,Y995,26/01/2016,48021438_1,978.34,Capital,20018747,KCOM GROUP PLC                                    
Oxford City Council,Assistant Chief Executive,Other Contributions,Y995,29/01/2016,48021446_1,3000.00,Capital,20018747,KCOM GROUP PLC                                    
Oxford City Council,Assistant Chief Executive,Other Contributions,Y995,23/02/2016,48021457_1,3000.00,Capital,20018747,KCOM GROUP PLC                                    
Oxford City Council,Business Improvement,Consultants Fees,D3411,01/03/2016,1025643_0,2710.00,Revenue,20018748,OPTUM HEALTH SOLUTIONS (UK) LTD                   
Oxford City Council,Organisational Development,Consultants Fees,D3411,22/03/2016,1026735_0,8855.00,Revenue,20018748,OPTUM HEALTH SOLUTIONS (UK) LTD                   
Oxford City Council,Housing and Property,Consultants Fees,D3411,08/03/2016,46288960_1,750.00,Revenue,20018771,IAN BRIDGE CONSULTANCY LIMITED                    
Oxford City Council,Assistant Chief Executive,Other Contributions,Y995,01/03/2016,48021462_1,3000.00,Capital,20018775,GIGACLEAR PLC                                     
Oxford City Council,Assistant Chief Executive,Other Contributions,Y995,22/03/2016,48021472_1,3000.00,Capital,20018775,GIGACLEAR PLC                                     
Oxford City Council,Housing and Property,Consultants Fees,D3411,08/03/2016,1025984_0,1560.00,Revenue,20018788,FRASER & FRASER                                   
Oxford City Council,Assistant Chief Executive,Other Contributions,Y995,26/01/2016,48021440_1,2970.00,Capital,20018791,HAMPSHIRE BUSINESS COMPUTERS LTD                  
Oxford City Council,Community Services,General Contracted Services,D3401,29/01/2016,1025143_1,704.30,Revenue,20018792,ADVIZA PARTNERSHIP                                
Oxford City Council,Community Services,General Contracted Services,D3401,09/02/2016,1025523_1,704.30,Revenue,20018792,ADVIZA PARTNERSHIP                                
Oxford City Council,HRA,Furniture Removals,D3425,12/01/2016,1024659_1,690.00,Revenue,20018795,BELLVIEW TRANSPORT                                
Oxford City Council,HRA,Furniture Removals,D3425,26/01/2016,1024742_1,670.00,Revenue,20018795,BELLVIEW TRANSPORT                                
Oxford City Council,HRA,Consultants Fees,D3411,29/01/2016,1024978_1,580.00,Revenue,20018795,BELLVIEW TRANSPORT                                
Oxford City Council,HRA,Furniture Removals,D3425,16/02/2016,1025858_0,590.00,Revenue,20018795,BELLVIEW TRANSPORT                                
Oxford City Council,HRA,Furniture Removals,D3425,16/02/2016,1025859_0,680.00,Revenue,20018795,BELLVIEW TRANSPORT                                
Oxford City Council,HRA,Furniture Removals,D3425,08/03/2016,1026366_0,960.00,Revenue,20018795,BELLVIEW TRANSPORT                                
Oxford City Council,HRA,Furniture Removals,D3425,22/03/2016,1026367_0,710.00,Revenue,20018795,BELLVIEW TRANSPORT                                
Oxford City Council,Community Services,Consultants Fees,D3411,01/03/2016,46288856_1,625.00,Revenue,20018795,BELLVIEW TRANSPORT                                
Oxford City Council,Community Services,Consultants Fees,D3411,16/02/2016,1025452_1,2000.00,Revenue,20018796,MATERIALS SCIENCE CONSULTANTS LTD                 
Oxford City Council,Environmental Sustainability,General Contracted Services,D3401,29/03/2016,1026991_0,13925.00,Revenue,20018808,AETHER                                            
Oxford City Council,Environmental Sustainability,General Contracted Services,D3401,29/03/2016,1027088_0,9675.00,Revenue,20018808,AETHER                                            
Oxford City Council,Direct Services,Materials,D3021,29/01/2016,60049963_0,1011.90,Revenue,20018811,THE FENCING CENTRE                                
Oxford City Council,Community Services,Instructors & Coaching Fees,D3413,16/02/2016,1025795_0,15000.00,Revenue,20018812,ACCESS SPORTS CIO                                 
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,12/01/2016,1024519_1,693.75,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,12/01/2016,1024542_1,565.50,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,12/01/2016,1024581_1,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,12/01/2016,1024590_0,950.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,12/01/2016,1024591_0,712.50,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,12/01/2016,1024592_0,887.50,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,19/01/2016,1024594_1,896.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1024595_1,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,26/01/2016,1024596_1,793.75,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,26/01/2016,1024597_1,609.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,26/01/2016,1024598_1,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,12/01/2016,1024601_1,980.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,19/01/2016,1024602_1,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,12/01/2016,1024656_1,923.15,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,12/01/2016,1024677_1,609.38,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,19/01/2016,1024708_1,1843.75,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,12/01/2016,1024709_1,1856.25,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,26/01/2016,1024710_1,1768.75,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/01/2016,1024856_1,665.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/01/2016,1024857_1,875.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025100_0,1043.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025101_1,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025102_1,1075.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,16/02/2016,1025118_1,962.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025119_1,900.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025187_0,1044.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/01/2016,1025188_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/01/2016,1025189_0,930.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/01/2016,1025190_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/01/2016,1025191_0,900.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/01/2016,1025192_0,552.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/01/2016,1025194_0,900.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025199_1,1036.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025200_0,837.50,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025201_1,1181.25,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025202_0,837.50,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025204_1,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,29/01/2016,1025239_1,923.15,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025414_0,650.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025415_1,506.25,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025416_0,960.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,09/02/2016,1025417_1,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,29/01/2016,1025504_1,923.15,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,29/01/2016,1025511_1,711.08,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,23/02/2016,1025650_0,903.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,23/02/2016,1025651_0,950.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,23/02/2016,1025653_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,23/02/2016,1025654_0,942.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,23/02/2016,1025655_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,23/02/2016,1025656_0,1075.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,23/02/2016,1025657_0,962.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,23/02/2016,1025658_0,906.25,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,23/02/2016,1025659_0,923.15,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1025848_0,1064.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,29/03/2016,1025849_0,672.75,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1025850_0,1080.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1025851_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1025852_0,1050.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1025853_0,962.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,15/03/2016,1025854_0,898.20,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,15/03/2016,1025910_0,672.75,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,15/03/2016,1026068_0,948.10,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,15/03/2016,1026071_0,949.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,15/03/2016,1026073_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,15/03/2016,1026074_0,1080.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,15/03/2016,1026075_0,1675.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,15/03/2016,1026076_0,565.50,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,15/03/2016,1026078_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,15/03/2016,1026079_0,1260.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,15/03/2016,1026213_1,858.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,22/03/2016,1026236_0,923.15,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026238_0,962.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026240_0,1725.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026241_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,22/03/2016,1026243_0,731.25,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026244_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026246_0,1162.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1026256_0,775.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,15/03/2016,1026263_0,973.05,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1026300_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1026301_0,1075.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1026302_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1026303_0,984.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1026304_0,975.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,08/03/2016,1026305_0,1260.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026447_0,888.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026536_0,875.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,22/03/2016,1026537_0,675.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026605_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,HRA,Temporary Bureau Staffing,A0108,29/03/2016,1026606_1,633.75,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026607_0,1000.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026608_0,888.00,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026609_0,893.75,Revenue,20018821,EDEN BROWN LTD                                    
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,29/03/2016,1026610_0,925.00,Revenue,20018821,EDEN BROWN LTD                                    
