body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,caporrev,supplier_id,supplier_name
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,28/01/2014,47973829_1,1638.74,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD                        
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,28/01/2014,47973881_1,46.98,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD                        
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,28/01/2014,47973881_2,442.52,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD                        
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,28/01/2014,47973881_3,20.52,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD                        
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,28/01/2014,47973881_4,160.39,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD                        
Oxford City Council,Direct Services,Main Contractor,Y021,25/02/2014,47974261_2,41000.00,Capital,20015455,HEATHROW TRUCK  CENTRE LTD                        
Oxford City Council,Direct Services,Main Contractor,Y021,25/02/2014,47974261_3,28100.00,Capital,20015455,HEATHROW TRUCK  CENTRE LTD                        
Oxford City Council,Direct Services,Main Contractor,Y021,25/02/2014,47974261_4,4512.60,Capital,20015455,HEATHROW TRUCK  CENTRE LTD                        
Oxford City Council,Direct Services,Main Contractor,Y021,25/02/2014,47974261_5,3300.00,Capital,20015455,HEATHROW TRUCK  CENTRE LTD                        
Oxford City Council,Direct Services,Main Contractor,Y021,25/02/2014,47974261_6,1294.40,Capital,20015455,HEATHROW TRUCK  CENTRE LTD                        
Oxford City Council,Direct Services,Main Contractor,Y021,25/02/2014,47974261_7,705.00,Capital,20015455,HEATHROW TRUCK  CENTRE LTD                        
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,11/03/2014,60017046_1,4143.60,Revenue,20015464,CARO FLOOD DEFENCE SYSTEMS                        
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,25/03/2014,1004491_1,656.88,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,25/03/2014,1004492_1,656.88,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,14/01/2014,48020556_1,3678.50,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,14/01/2014,48020563_1,7832.61,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,04/02/2014,48020615_1,2364.75,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,04/02/2014,48020640_1,2627.50,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,04/02/2014,48020650_1,5468.04,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,18/02/2014,48020686_1,6229.15,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,25/02/2014,48020696_1,2364.75,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,18/03/2014,48020743_1,4566.17,Capital,20015469,THE CLARKSON ALLIANCE LTD                         
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,18/02/2014,60016080_0,1300.00,Revenue,20015485,FERNBANK FLOORING LTD                             
Oxford City Council,Human Resources & Facilities,Books & Publications,D3302,11/03/2014,46280666_1,593.05,Revenue,20015540,TWOFOLD LTD                                       
Oxford City Council,Law and Governance,General Contracted Services,D3401,07/01/2014,1002653_1,1312.50,Revenue,20015543,RECOGNISING EXCELLENCE LIMITED                    
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,04/02/2014,1003193_1,800.00,Revenue,20015561,HANNAH DE CANCHO                                  
Oxford City Council,Law and Governance,Contract Printing (External),D3303,18/02/2014,46280321_1,266.00,Revenue,20015572,MP PRINTERS (THAME) LIMITED                       
Oxford City Council,Housing and Property,Contract Printing (External),D3303,18/02/2014,46280321_2,305.00,Revenue,20015572,MP PRINTERS (THAME) LIMITED                       
Oxford City Council,Direct Services,Contract Printing (External),D3303,18/02/2014,46280321_3,146.00,Revenue,20015572,MP PRINTERS (THAME) LIMITED                       
Oxford City Council,Housing and Property,Contract Printing (External),D3303,18/02/2014,46280321_4,25.00,Revenue,20015572,MP PRINTERS (THAME) LIMITED                       
Oxford City Council,Transformation,Contract Printing (External),D3303,18/02/2014,46280321_5,150.00,Revenue,20015572,MP PRINTERS (THAME) LIMITED                       
Oxford City Council,"Leisure, Parks & Communities",Awards / Prizes,D3705,25/03/2014,46280736_1,4000.00,Revenue,20015597,OXFORDSHIRE MIND                                  
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,28/03/2014,46281185_1,1120.00,Revenue,20015612,HEADINGTON DISTRICT ALLOTMENT ASSOCIATION
Oxford City Council,HRA,Controlled Entry Maintenance,B1243,18/03/2014,46280688_1,8606.90,Revenue,20015630,BAYDALE CONTROL SYSTEMS                           
Oxford City Council,HRA,Controlled Entry Maintenance,B1243,18/03/2014,46280689_1,3662.55,Revenue,20015630,BAYDALE CONTROL SYSTEMS                           
Oxford City Council,HRA,Controlled Entry Maintenance,B1243,25/03/2014,46280963_1,7189.12,Revenue,20015630,BAYDALE CONTROL SYSTEMS                           
Oxford City Council,HRA,Controlled Entry Maintenance,B1243,25/03/2014,46280964_1,3481.28,Revenue,20015630,BAYDALE CONTROL SYSTEMS                           
Oxford City Council,HRA,Main Contractor,Y021,04/02/2014,48020614_1,3846.36,Capital,20015630,BAYDALE CONTROL SYSTEMS                           
Oxford City Council,HRA,Main Contractor,Y021,11/03/2014,48020734_1,79136.85,Capital,20015630,BAYDALE CONTROL SYSTEMS                           
Oxford City Council,HRA,Controlled Entry Maintenance,B1243,11/03/2014,48020735_1,3992.19,Revenue,20015630,BAYDALE CONTROL SYSTEMS                           
Oxford City Council,HRA,Main Contractor,Y021,11/03/2014,48020735_2,78113.39,Capital,20015630,BAYDALE CONTROL SYSTEMS                           
Oxford City Council,Human Resources & Facilities,Advertising & Publicity,D3802,28/01/2014,1003009_1,750.00,Revenue,20015636,MASH MEDIA GROUP LTD                              
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,11/02/2014,46280278_1,500.00,Revenue,20015654,ASSISTED READING FOR CHILDREN (ARCH) OXFORDSHIRE  
Oxford City Council,Direct Services,Consultants Fees,D3411,14/01/2014,46279686_1,1008.00,Revenue,20015673,THE OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE    
Oxford City Council,Law and Governance,Consultants Fees,D3411,14/01/2014,46279686_2,42.00,Revenue,20015673,THE OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE    
Oxford City Council,Direct Services,Consultants Fees,D3411,18/03/2014,46280787_1,588.00,Revenue,20015673,THE OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE    
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,18/03/2014,46280787_2,84.00,Revenue,20015673,THE OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE    
Oxford City Council,HRA,Consultants Fees,D3411,18/03/2014,46280787_3,252.00,Revenue,20015673,THE OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE    
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,18/03/2014,46280787_4,210.00,Revenue,20015673,THE OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE    
Oxford City Council,Direct Services,Consultants Fees,D3411,18/03/2014,46280787_5,84.00,Revenue,20015673,THE OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE    
Oxford City Council,Direct Services,Consultants Fees,D3411,18/03/2014,46280787_6,84.00,Revenue,20015673,THE OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE    
Oxford City Council,Direct Services,Consultants Fees,D3411,18/03/2014,46280787_7,84.00,Revenue,20015673,THE OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE    
Oxford City Council,Direct Services,Consultants Fees,D3411,18/03/2014,46280787_8,42.00,Revenue,20015673,THE OXFORD COUNSELLING & PSYCHOTHERAPY SERVICE    
Oxford City Council,Customer Services,Advertising & Publicity,D3802,11/03/2014,1004143_1,700.00,Revenue,20015693,ROWIE CHRISTOPHER DESIGN                          
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,11/02/2014,46280275_1,1075.00,Revenue,20015711,ENFIELD LETTINGS                                  
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,11/02/2014,46280276_1,2150.00,Revenue,20015711,ENFIELD LETTINGS                                  
Oxford City Council,Housing and Property,Grants,D3701,17/01/2014,46279911_1,570.46,Revenue,20015712,A2 DOMINION HOUSING                               
Oxford City Council,Direct Services,Short Courses,A0622,18/02/2014,1003191_1,1190.00,Revenue,20015755,JLD DRIVER TRAINING LTD                           
Oxford City Council,Direct Services,Compliance Training (H&S),A0630,25/03/2014,1004097_1,595.00,Revenue,20015755,JLD DRIVER TRAINING LTD                           
Oxford City Council,"Leisure, Parks & Communities",Contributions,D3702,18/03/2014,46280713_1,1170.00,Revenue,20015805,MY LIFE MY CHOICE ASSOCIATION
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,25/02/2014,1003231_1,1586.00,Revenue,20015810,KEEP BRITAIN TIDY                                 
Oxford City Council,"Leisure, Parks & Communities",Other Miscellaneous Expenses,D3811,11/03/2014,46280531_1,750.00,Revenue,20015826,JERICHO COMMUNITY CENTRE                          
Oxford City Council,Housing and Property,Miscellaneous Fees,Y173,14/01/2014,46279788_1,720.00,Capital,20015848,ALLEN CONSTRUCTION CONSULTANCY LTD                
Oxford City Council,Housing and Property,Miscellaneous Fees,Y173,21/01/2014,48020576_1,720.00,Capital,20015848,ALLEN CONSTRUCTION CONSULTANCY LTD                
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/03/2014,60016990_0,1401.36,Revenue,20015850,DW CONTRACTORS (OXFORD) LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,04/03/2014,60016991_2,1401.36,Revenue,20015850,DW CONTRACTORS (OXFORD) LTD                       
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,18/03/2014,60017354_0,9650.00,Revenue,20015850,DW CONTRACTORS (OXFORD) LTD                       
Oxford City Council,Housing and Property,Grants,D3701,28/01/2014,46279914_1,3067.14,Revenue,20015856,BCHA                                              
Oxford City Council,"Leisure, Parks & Communities",Other Miscellaneous Expenses,D3811,04/02/2014,46280087_1,500.00,Revenue,20015863,COWLEY ROAD WORKS (EAST OXFORD ACTION CHARITY)
Oxford City Council,"Leisure, Parks & Communities",Other Miscellaneous Expenses,D3811,11/03/2014,46280591_1,500.00,Revenue,20015863,COWLEY ROAD WORKS (EAST OXFORD ACTION CHARITY)
Oxford City Council,Housing and Property,Homeless Prevention,D3426,21/01/2014,46279936_1,1038.00,Revenue,20015871,Redacted personal data
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,11/02/2014,1003392_1,734.09,Revenue,20015880,LEXON                                             
Oxford City Council,HRA,Main Contractor,Y021,14/01/2014,48020540_1,28081.15,Capital,20015885,NATIONWIDE WINDOWS                                
Oxford City Council,HRA,Main Contractor,Y021,18/02/2014,48020668_1,23024.76,Capital,20015885,NATIONWIDE WINDOWS                                
Oxford City Council,HRA,Main Contractor,Y021,18/03/2014,48020702_1,33642.08,Capital,20015885,NATIONWIDE WINDOWS                                
Oxford City Council,HRA,Main Contractor,Y021,25/03/2014,48020776_1,24338.47,Capital,20015885,NATIONWIDE WINDOWS                                
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,21/01/2014,46279950_1,546.46,Revenue,20015888,BEEHIVE LETTING                                   
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/02/2014,48020649_1,3419.00,Capital,20015923,ABLE LIVING SOLUTIONS                             
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,11/02/2014,1003162_1,13373.61,Capital,20015951,MACE LIMITED                                      
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,04/03/2014,1003454_1,7743.09,Capital,20015951,MACE LIMITED                                      
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,18/02/2014,1003661_1,5644.27,Capital,20015951,MACE LIMITED                                      
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,18/02/2014,1003662_1,7110.87,Capital,20015951,MACE LIMITED                                      
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,18/02/2014,1003663_1,10283.62,Capital,20015951,MACE LIMITED                                      
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,18/02/2014,1003664_1,6829.34,Capital,20015951,MACE LIMITED                                      
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,28/01/2014,1003089_1,5350.00,Revenue,20015988,VALE OF WHITE HORSE DC                            
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,04/03/2014,1003655_1,1200.00,Revenue,20015995,OXFORD DIGITAL MEDIA LTD                          
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,25/03/2014,1004521_1,1000.00,Revenue,20015995,OXFORD DIGITAL MEDIA LTD                          
Oxford City Council,Housing and Property,Grants,D3701,28/01/2014,46279968_1,6250.00,Revenue,20016020,BIG ISSUE FOUNDATION                              
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,11/02/2014,46280294_1,3739.61,Revenue,20016034,BLUE SKY DEVELOPMENT & REGENERATION               
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,11/03/2014,46280583_1,4907.84,Revenue,20016034,BLUE SKY DEVELOPMENT & REGENERATION               
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,11/03/2014,46280584_1,2906.45,Revenue,20016034,BLUE SKY DEVELOPMENT & REGENERATION               
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,11/03/2014,46280585_1,1090.06,Revenue,20016034,BLUE SKY DEVELOPMENT & REGENERATION               
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,25/03/2014,46281009_1,3641.13,Revenue,20016034,BLUE SKY DEVELOPMENT & REGENERATION               
Oxford City Council,"Leisure, Parks & Communities",Temporary Bureau Staffing,A0108,25/03/2014,46281010_1,1762.11,Revenue,20016034,BLUE SKY DEVELOPMENT & REGENERATION               
Oxford City Council,Housing and Property,Miscellaneous Fees,Y173,04/03/2014,48020729_1,5568.00,Capital,20016114,EVERSHEDS LLP                                     
Oxford City Council,Suspense,Reactive Maintenance & Minor Repairs,B1101,14/01/2014,46279691_1,3800.00,Revenue,20016123,FRANKHAM CONSULTANCY GROUP LTD                    
Oxford City Council,Suspense,Reactive Maintenance & Minor Repairs,B1101,14/01/2014,46279692_1,600.00,Revenue,20016123,FRANKHAM CONSULTANCY GROUP LTD                    
Oxford City Council,Suspense,Reactive Maintenance & Minor Repairs,B1101,25/02/2014,46280393_1,800.00,Revenue,20016123,FRANKHAM CONSULTANCY GROUP LTD                    
Oxford City Council,Suspense,Reactive Maintenance & Minor Repairs,B1101,25/03/2014,46280969_1,1163.30,Revenue,20016123,FRANKHAM CONSULTANCY GROUP LTD                    
Oxford City Council,Suspense,Reactive Maintenance & Minor Repairs,B1101,25/02/2014,48020695_1,1260.00,Revenue,20016123,FRANKHAM CONSULTANCY GROUP LTD                    
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,28/03/2014,46281182_1,500.00,Revenue,20016127,ST CLEMENTS & DISTRICT ALLOTMENTS                 
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,11/03/2014,1004119_1,675.00,Capital,20016167,MR P A SMITH                                      
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,11/02/2014,48020653_1,750.00,Capital,20016167,MR P A SMITH                                      
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/03/2014,48020712_1,700.00,Capital,20016167,MR P A SMITH                                      
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,18/03/2014,48020741_1,875.00,Capital,20016167,MR P A SMITH                                      
Oxford City Council,City Development,General Contracted Services,D3401,04/03/2014,1003923_1,9540.00,Revenue,20016178,SPRINGBOARD RESEARCH LTD                          
Oxford City Council,City Development,Provisions,D3101,21/01/2014,1002862_1,1144.00,Revenue,20016197,THE KING'S CENTRE LTD                             
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,18/03/2014,1004114_1,600.00,Revenue,20016215,BODY POLITIC
Oxford City Council,City Development,Consultants Fees,D3411,18/02/2014,1003725_1,3000.00,Revenue,20016225,EVERSHEDS LLP                                     
Oxford City Council,Direct Services,Plant Purchase,C2002,04/03/2014,47974292_2,1250.00,Revenue,20016235,BX PLANT LTD                                      
Oxford City Council,Direct Services,Plant Purchase,C2002,04/03/2014,47974292_3,80.00,Revenue,20016235,BX PLANT LTD                                      
Oxford City Council,Direct Services,Subscriptions,D3703,11/02/2014,46280232_1,4200.00,Revenue,20016236,TIMBER RESEARCH & DEVELOPMENT ASSOCIATION (TRADA) 
Oxford City Council,HRA,Void Work,B1182,04/02/2014,46280145_1,1000.00,Revenue,20016274,SSE POWER DISTRIBUTION                            
Oxford City Council,Direct Services,Materials,D3021,28/01/2014,46280007_1,858.40,Revenue,20016279,SHOW SERVICES GROUP LTD                           
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,28/01/2014,46279984_1,1117.32,Revenue,20016320,ABBEY GROUP PROPERTY MANAGEMENT                   
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,11/02/2014,46280265_1,590.40,Revenue,20016320,ABBEY GROUP PROPERTY MANAGEMENT                   
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,18/03/2014,46280748_1,600.00,Revenue,20016320,ABBEY GROUP PROPERTY MANAGEMENT                   
Oxford City Council,Transformation,General Contracted Services,D3401,11/03/2014,60017142_1,500.00,Revenue,20016358,THAMES VALLEY PROBATION                           
Oxford City Council,Environmental Development,Consultants Fees,D3411,04/03/2014,1004080_1,2255.59,Revenue,20016360,STARK SOFTWARE INTERNATIONAL LTD                  
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,11/02/2014,46280268_1,1100.00,Revenue,20016373,LEVICK JONES PROPERTY SERVICES                    
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,11/02/2014,46280270_1,1650.00,Revenue,20016373,LEVICK JONES PROPERTY SERVICES                    
Oxford City Council,Direct Services,Short Courses,A0622,14/01/2014,46279681_1,2775.00,Revenue,20016376,ASBESTOS TRAINING LTD                             
Oxford City Council,Direct Services,Short Courses,A0622,14/01/2014,46279791_1,5550.00,Revenue,20016376,ASBESTOS TRAINING LTD                             
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,04/03/2014,1003336_1,6825.50,Revenue,20016382,BLACHERE ILLUMINATION                             
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,11/02/2014,1003398_1,11902.75,Revenue,20016382,BLACHERE ILLUMINATION                             
Oxford City Council,Housing and Property,Homeless Prevention,D3426,04/02/2014,46280150_1,2075.35,Revenue,20016387,Redacted personal data
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,18/02/2014,60016027_1,635.00,Revenue,20016403,CLEANSAFE SERVICES (UK) LTD                       
Oxford City Council,Housing and Property,General Contracted Services,D3401,14/01/2014,46279626_1,159.27,Revenue,20016411,JOHNNIE JOHNSON HOUSING TRUST                   
Oxford City Council,HRA,General Contracted Services,D3401,14/01/2014,46279626_2,227.53,Revenue,20016411,JOHNNIE JOHNSON HOUSING TRUST                   
Oxford City Council,Customer Services,General Contracted Services,D3401,14/01/2014,46279626_3,22.75,Revenue,20016411,JOHNNIE JOHNSON HOUSING TRUST                   
Oxford City Council,Environmental Development,General Contracted Services,D3401,14/01/2014,46279626_4,357.54,Revenue,20016411,JOHNNIE JOHNSON HOUSING TRUST                   
Oxford City Council,Housing and Property,General Contracted Services,D3401,14/01/2014,46279626_5,819.09,Revenue,20016411,JOHNNIE JOHNSON HOUSING TRUST                   
Oxford City Council,City Development,Away Days,A0635,14/01/2014,1002815_1,868.90,Revenue,20016412,7FUTURES LTD
Oxford City Council,Human Resources & Facilities,Management Development,A0637,04/03/2014,1004056_1,6754.90,Revenue,20016412,7FUTURES LTD
Oxford City Council,Human Resources & Facilities,Management Development,A0637,04/03/2014,1004059_1,10000.00,Revenue,20016412,7FUTURES LTD
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,14/01/2014,46279736_1,1500.00,Revenue,20016420,SBI INVESTMENT 06 LTD                             
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,14/01/2014,46279737_1,600.00,Revenue,20016420,SBI INVESTMENT 06 LTD                             
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,14/01/2014,46279738_1,1000.00,Revenue,20016420,SBI INVESTMENT 06 LTD                             
Oxford City Council,Housing and Property,Homeless Prevention,D3426,04/02/2014,46280131_1,1064.94,Revenue,20016420,SBI INVESTMENT 06 LTD                             
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,14/01/2014,46279787_1,4299.00,Capital,20016423,ADECO EXCEL LLP                                   
Oxford City Council,Regeneration and Major Projects Team,General Contracted Services,D3401,04/02/2014,1003232_1,2800.00,Revenue,20016427,SUBSIGHT SURVEYS LTD                              
Oxford City Council,Housing and Property,Grants,D3701,21/01/2014,46279912_1,9099.00,Revenue,20016440,ARTS AT THE OLD FIRE STATION                      
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,18/03/2014,46280732_1,1000.00,Revenue,20016440,ARTS AT THE OLD FIRE STATION                      
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,25/03/2014,46280917_1,20000.00,Revenue,20016440,ARTS AT THE OLD FIRE STATION                      
Oxford City Council,Finance,Temporary Bureau Staffing,A0108,25/02/2014,1003912_1,1395.00,Revenue,20016441,LOVE ACCOUNTING LIMITED                           
Oxford City Council,Finance,Temporary Bureau Staffing,A0108,11/03/2014,1004200_1,1239.20,Revenue,20016441,LOVE ACCOUNTING LIMITED                           
Oxford City Council,Human Resources & Facilities,Staff Advertising,A0702,18/02/2014,1003520_1,500.00,Revenue,20016458,REDACTIVE PUBLISHING LIMITED                      
Oxford City Council,"Leisure, Parks & Communities",Tools,D3023,11/03/2014,1004098_1,852.29,Revenue,20016471,TUDOR ENVIRONMENTAL                               
Oxford City Council,Direct Services,Compliance Training (H&S),A0630,18/03/2014,1003984_1,2095.00,Revenue,20016475,INSTROTECH LTD                                    
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,04/02/2014,48020648_1,1300.20,Capital,20016494,HANDICARE ACCESSIBILITY LTD
Oxford City Council,"Leisure, Parks & Communities",Materials,D3021,11/03/2014,1004141_1,7323.00,Revenue,20016501,SOFT SURFACES LTD                                 
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,21/01/2014,48020577_1,757.00,Capital,20016518,JOSLINS STONEMASONRY LTD                          
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,04/03/2014,48020720_1,3649.00,Capital,20016518,JOSLINS STONEMASONRY LTD                          
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,25/02/2014,48020694_1,1635.20,Capital,20016526,FLEXIFORM BUSINESS FURNITURE LTD                  
Oxford City Council,Human Resources & Facilities,General Contracted Services,D3401,28/01/2014,1002871_1,650.00,Revenue,20016527,ADS ADVERTISING & DESIGN OXFORD LTD               
Oxford City Council,Human Resources & Facilities,Advertising & Publicity,D3802,04/03/2014,1004074_1,935.00,Revenue,20016527,ADS ADVERTISING & DESIGN OXFORD LTD               
Oxford City Council,"Leisure, Parks & Communities",Training Short Courses,A0602,21/01/2014,1002235_1,1750.00,Revenue,20016534,COUNTY SPORTS PARTNERSHIP NETWORK                 
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,25/03/2014,1004522_1,2200.00,Revenue,20016534,COUNTY SPORTS PARTNERSHIP NETWORK                 
Oxford City Council,Direct Services,Furniture & Equipment Maintenance & Repairs,D3002,25/03/2014,46280983_1,3318.00,Revenue,20016560,NAGELS (UK) LTD                                   
Oxford City Council,Environmental Development,General Contracted Services,D3401,14/01/2014,1002789_1,896.00,Revenue,20016562,ARTISAN INTELLEGENT PRINT SOLUTIONS
Oxford City Council,Business Improvement & Technology,Consultants Fees,D3411,18/02/2014,1003381_1,1200.00,Revenue,20016570,NDL SOFTWARE LTD
Oxford City Council,Direct Services,General Contracted Services,D3401,28/01/2014,1002941_1,3638.10,Revenue,20016581,JADE SECURITY SERVICES LTD                        
Oxford City Council,Direct Services,General Contracted Services,D3401,04/03/2014,1003701_1,3638.10,Revenue,20016581,JADE SECURITY SERVICES LTD                        
Oxford City Council,Direct Services,General Contracted Services,D3401,25/03/2014,1004357_1,3263.43,Revenue,20016581,JADE SECURITY SERVICES LTD                        
Oxford City Council,Business Improvement & Technology,Network Rental,D3531,28/01/2014,1003180_1,2503.25,Revenue,20016588,VODAFONE LTD
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,21/01/2014,1002988_1,5247.00,Revenue,20016599,SAP (UK) LTD                                      
Oxford City Council,City Development,Grants,D3701,11/02/2014,46280187_1,32400.00,Revenue,20016607,VISIT OXFORDSHIRE LTD                             
Oxford City Council,City Development,Grants,D3701,11/02/2014,46280188_1,21250.00,Revenue,20016607,VISIT OXFORDSHIRE LTD                             
Oxford City Council,City Development,Grants,D3701,11/03/2014,46280580_1,21250.00,Revenue,20016607,VISIT OXFORDSHIRE LTD                             
Oxford City Council,City Development,Grants,D3701,18/03/2014,46280730_1,32400.00,Revenue,20016607,VISIT OXFORDSHIRE LTD                             
Oxford City Council,City Development,Counsel & External Legal Fees,D3417,04/03/2014,1003251_1,3500.00,Revenue,20016613,KINGS CHAMBERS
Oxford City Council,Regeneration and Major Projects Team,Consultants Fees,D3411,18/03/2014,46280729_1,875.00,Revenue,20016649,N GOODEY ENGINEERING                              
Oxford City Council,Finance,General Contracted Services,D3401,04/03/2014,1004055_1,500.00,Revenue,20016663,OXFORDSHIRE COUNTY COUNCIL PENSION FUND           
Oxford City Council,CDC & NDC,Early Retirement Capitalised Cost,A0712,18/03/2014,1004309_1,1772.21,Revenue,20016663,OXFORDSHIRE COUNTY COUNCIL PENSION FUND           
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,25/02/2014,46280438_1,775.00,Revenue,20016689,TAYLORS COUNTRYWIDE RESIDENTIAL LETTINGS          
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,25/02/2014,46280439_1,1162.50,Revenue,20016689,TAYLORS COUNTRYWIDE RESIDENTIAL LETTINGS          
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,25/02/2014,46280440_1,600.00,Revenue,20016689,TAYLORS COUNTRYWIDE RESIDENTIAL LETTINGS          
Oxford City Council,Direct Services,Vehicle Purchase,C2001   ,21/01/2014,47973700_1,16500.00,Revenue,20016740,BOSS PLANT SALES
Oxford City Council,Direct Services,Vehicle Purchase,C2001   ,21/01/2014,47973700_2,1500.00,Revenue,20016740,BOSS PLANT SALES
